,California,forecast,interval_low,interval_high
2020-07-15,8674.0,8673.896484375,8673.1318359375,8674.162109375
2020-07-16,9821.0,9781.9345703125,9625.4814453125,9822.060546875
2020-07-17,8553.0,8552.6171875,8552.0009765625,8553.1923828125
2020-07-18,7486.0,7486.37744140625,7486.06103515625,7486.6201171875
2020-07-19,,6181.44140625,5716.482421875,7257.0947265625
2020-07-20,,11106.662109375,9415.4404296875,12510.1484375
2020-07-21,,12497.15625,12170.0029296875,12770.1533203125
2020-07-22,,8568.34375,8099.52294921875,8950.0927734375
2020-07-23,,9333.095703125,9155.037109375,9628.94921875
2020-07-24,,8046.1572265625,7197.66650390625,8562.083984375
2020-07-25,,7227.53125,6756.6953125,7479.52392578125
