,Louisiana,forecast,interval_low,interval_high
2020-06-06,497.0,477.1026131766183,450.7983703613281,505.0675048828125
2020-06-07,330.0,484.1410609654018,461.71337890625,512.0357055664062
2020-06-08,234.0,488.7421875,458.07977294921875,529.6530151367188
2020-06-09,562.0,490.9662388392857,430.6878662109375,528.2472534179688
2020-06-10,418.0,493.3508518763951,448.6561279296875,518.8782958984375
2020-06-11,442.0,495.0284729003906,451.3940124511719,552.3134765625
2020-06-12,523.0,496.33816964285717,456.5515441894531,564.6990966796875
2020-06-13,1288.0,495.1884765625,459.22674560546875,543.9773559570312
2020-06-14,336.0,514.301984514509,470.327392578125,595.3638305664062
2020-06-15,553.0,527.6399579729352,495.2317810058594,606.5074462890625
2020-06-16,534.0,562.3929443359375,499.452392578125,638.0233764648438
2020-06-17,928.0,589.4436994280134,516.09423828125,644.4531860351562
2020-06-18,0.0,625.7961512974331,540.016845703125,691.3521118164062
2020-06-19,-119.0,642.1689889090402,554.8080444335938,686.5256958007812
2020-06-20,870.0,655.0603463309152,502.85919189453125,738.7652587890625
2020-06-21,393.0,641.9317583356585,471.7308654785156,741.6775512695312
2020-06-22,461.0,615.4298270089286,471.976806640625,720.7445678710938
2020-06-23,1356.0,588.1939130510602,465.71722412109375,749.1082153320312
2020-06-24,882.0,584.1575491768973,468.75982666015625,764.1294555664062
2020-06-25,938.0,573.2338779994419,512.199951171875,691.5914916992188
2020-06-26,1354.0,590.9431239536831,512.2478637695312,765.6668090820312
2020-06-27,0.0,652.3471025739398,507.6011657714844,941.7785034179688
2020-06-28,1467.0,704.837873186384,535.5804443359375,908.4216918945312
2020-06-29,845.0,784.839111328125,550.5065307617188,981.345458984375
2020-06-30,1014.0,847.038556780134,668.3515014648438,994.4251098632812
2020-07-01,2083.0,902.6216256277902,702.5093383789062,1014.76806640625
2020-07-02,1383.0,970.876220703125,823.3681640625,1128.66064453125
2020-07-03,1728.0,1028.0381818498884,902.3946533203125,1214.7872314453125
2020-07-04,0.0,1080.4728131975446,888.7900390625,1314.056884765625
2020-07-05,1937.0,1141.1725551060267,959.1400146484375,1265.0958251953125
2020-07-06,1101.0,1212.5844116210938,1007.4319458007812,1361.0330810546875
2020-07-07,1936.0,1249.4111066545759,1016.6386108398438,1369.4669189453125
2020-07-08,1888.0,1328.204799107143,1193.748779296875,1431.4793701171875
2020-07-09,1843.0,1365.2011021205358,1219.0523681640625,1457.260498046875
2020-07-10,2642.0,1420.6767578125,1290.79443359375,1563.3353271484375
2020-07-11,2167.0,1471.4226946149554,1290.5311279296875,1736.8663330078125
2020-07-12,1319.0,1571.1155482700892,1389.7147216796875,1994.15234375
2020-07-13,1705.0,1667.4416329520088,1397.5484619140625,2003.303466796875
2020-07-14,2215.0,1776.9342215401787,1505.9464111328125,2128.5810546875
2020-07-15,2089.0,1859.3893171037946,1526.5225830078125,2082.15283203125
2020-07-16,2280.0,1931.8826555524554,1616.3935546875,2141.60595703125
2020-07-17,2179.0,2015.6131940569196,1802.311767578125,2184.022216796875
2020-07-18,0.0,2063.4033726283483,1850.50244140625,2205.585205078125
2020-07-19,3116.0,2026.2644566127233,1738.746337890625,2268.138916015625
2020-07-20,3186.0,2048.26375906808,1901.4403076171875,2203.76171875
2020-07-21,1691.0,2050.4249267578125,1858.1541748046875,2164.759033203125
2020-07-22,2771.0,2065.4632161458335,1831.4217529296875,2183.2470703125
2020-07-23,2296.0,2081.8502685546873,1645.7349853515625,2370.988525390625
2020-07-24,2084.0,2037.2577514648438,1847.541259765625,2263.637451171875
2020-07-25,0.0,1972.5363362630208,1812.6224365234375,2056.7392578125
2020-07-26,3840.0,2167.467529296875,2077.1279296875,2257.80712890625
2020-07-27,2343.0,2299.108154296875,2299.108154296875,2299.108154296875
2020-07-28,,2171.558349609375,2171.558349609375,2171.558349609375
2020-07-29,,2206.29296875,2206.29296875,2206.29296875
2020-07-30,,2366.690185546875,2366.690185546875,2366.690185546875
2020-07-31,,2272.604736328125,2272.604736328125,2272.604736328125
2020-08-01,,2049.49072265625,2049.49072265625,2049.49072265625
2020-08-02,,2287.0654296875,2287.0654296875,2287.0654296875
2020-08-03,,2299.430908203125,2299.430908203125,2299.430908203125
