,Virginia,forecast,interval_low,interval_high
2020-06-30,62787.0,62652.2890625,62113.328125,62787.31640625
2020-07-01,63203.0,63287.51953125,63202.03515625,63626.57421875
2020-07-02,63735.0,63853.0078125,63734.35546875,64324.9609375
2020-07-03,64393.0,64393.625,64392.2890625,64395.3359375
2020-07-04,65109.0,65247.73046875,65105.9140625,65806.3984375
2020-07-05,65748.0,65940.546875,65746.28125,66711.4140625
2020-07-06,66102.0,66332.4921875,66101.828125,66736.9140625
2020-07-07,66740.0,66739.9609375,66739.46875,66741.21875
2020-07-08,67375.0,67383.7890625,66719.78125,68076.0078125
2020-07-09,67988.0,68363.1015625,67987.1328125,68994.8828125
2020-07-10,68931.0,69152.65625,68927.765625,70042.2421875
2020-07-11,69782.0,69816.1015625,69007.9140625,70725.1640625
2020-07-12,70670.0,70419.7109375,69428.5390625,70671.3515625
2020-07-13,71642.0,71755.296875,71641.1484375,72209.265625
2020-07-14,72443.0,72442.8046875,72442.1015625,72443.5703125
2020-07-15,73527.0,73527.71875,73526.59375,73529.4375
2020-07-16,74431.0,74430.421875,74428.0390625,74431.359375
2020-07-17,75433.0,75795.109375,75432.8125,76357.8046875
2020-07-18,76373.0,75888.171875,74925.953125,76372.609375
2020-07-19,,75867.0390625,74968.15625,76340.9140625
2020-07-20,,75709.90625,74472.3515625,76373.6015625
2020-07-21,,75677.984375,74547.53125,76320.359375
2020-07-22,,75683.140625,74490.234375,76316.5546875
2020-07-23,,75783.984375,74984.890625,76328.265625
2020-07-24,,75950.8515625,75378.8515625,76346.4296875
2020-07-25,,75890.390625,74956.9921875,76398.6015625
