,Kansas,forecast,interval_low,interval_high
2020-06-10,141.0,113.29357147216797,109.7442398071289,120.08346557617188
2020-06-11,73.0,126.40914154052734,114.5201416015625,145.98974609375
2020-06-12,150.0,119.17081451416016,111.1495132446289,130.54530334472656
2020-06-13,47.0,142.094482421875,132.48663330078125,153.42626953125
2020-06-14,81.0,88.52075958251953,81.68016815185547,94.05713653564453
2020-06-15,218.0,109.44403076171875,96.2039566040039,123.44834899902344
2020-06-16,92.0,109.71371459960938,102.8923568725586,117.78690338134766
2020-06-17,233.0,101.08997344970703,96.35070037841797,107.85225677490234
2020-06-18,109.0,119.93405151367188,108.07341766357422,136.5735626220703
2020-06-19,268.0,114.70252227783203,108.87100982666016,122.00373077392578
2020-06-20,76.0,149.19493103027344,135.41873168945312,164.2579345703125
2020-06-21,39.0,107.0383529663086,105.4442138671875,108.23786163330078
2020-06-22,292.0,153.25808715820312,136.37405395507812,170.48684692382812
2020-06-23,109.0,151.43019104003906,140.17076110839844,161.4385528564453
2020-06-24,393.0,146.96946716308594,141.8511199951172,154.26222229003906
2020-06-25,177.0,185.4169158935547,162.4737548828125,213.56463623046875
2020-06-26,355.0,169.4478302001953,160.9676055908203,181.6830291748047
2020-06-27,155.0,234.79637145996094,205.94091796875,262.53094482421875
2020-06-28,230.0,140.34959411621094,139.1900634765625,141.32322692871094
2020-06-29,362.0,221.2354736328125,188.4416961669922,247.60462951660156
2020-06-30,161.0,209.66554260253906,189.24005126953125,226.76052856445312
2020-07-01,460.0,184.60650634765625,176.8470001220703,190.9367218017578
2020-07-02,172.0,252.2782440185547,218.3892822265625,289.2310791015625
2020-07-03,657.0,210.5195770263672,194.70657348632812,227.48358154296875
2020-07-04,252.0,353.7832336425781,287.34197998046875,405.8917541503906
2020-07-05,170.0,220.9928436279297,204.50521850585938,234.3016815185547
2020-07-06,557.0,325.0890197753906,285.3234558105469,349.41497802734375
2020-07-07,222.0,315.0993957519531,287.2796936035156,340.0462951660156
2020-07-08,472.0,268.7942810058594,255.0877685546875,277.5533752441406
2020-07-09,453.0,349.5987548828125,303.2532958984375,406.2440490722656
2020-07-10,518.0,265.2348937988281,208.40020751953125,294.9068298339844
2020-07-11,384.0,433.9571228027344,358.16156005859375,482.7670593261719
2020-07-12,294.0,319.58837890625,299.1698303222656,332.74493408203125
2020-07-13,664.0,406.9834899902344,368.944091796875,426.5592346191406
2020-07-14,242.0,395.5909729003906,370.37554931640625,426.9212951660156
2020-07-15,462.0,327.07342529296875,316.0488586425781,333.250244140625
2020-07-16,468.0,409.5060119628906,350.1645202636719,497.9402770996094
2020-07-17,571.0,293.104248046875,212.72596740722656,338.89361572265625
2020-07-18,305.0,438.1358642578125,369.0072021484375,482.172119140625
2020-07-19,,402.5169677734375,367.5152893066406,424.89947509765625
2020-07-20,,467.48974609375,428.4915771484375,493.5579833984375
2020-07-21,,456.596923828125,430.298095703125,491.5087890625
2020-07-22,,347.00146484375,332.36114501953125,354.5653381347656
2020-07-23,,427.8391418457031,356.75396728515625,546.8853759765625
2020-07-24,,264.15948486328125,147.7786407470703,344.9757080078125
2020-07-25,,400.6203308105469,327.14141845703125,445.0635986328125
