,Texas,forecast,interval_low,interval_high
2020-06-17,4130.0,2124.77746118264,2124.77746118264,2124.77746118264
2020-06-18,3560.0,2480.878165753084,2480.878165753084,2480.878165753084
2020-06-19,4135.0,5025.7141971474575,5025.7141971474575,5025.7141971474575
2020-06-20,4187.0,2882.7614991972273,2882.7614991972273,2882.7614991972273
2020-06-21,3363.0,2670.6768538218316,2670.6768538218316,2670.6768538218316
2020-06-22,4846.0,6798.189925697064,6798.189925697064,6798.189925697064
2020-06-23,5142.0,4192.604402331127,4192.604402331127,4192.604402331127
2020-06-24,5200.0,5672.574835782543,5672.574835782543,5672.574835782543
2020-06-25,6426.0,7780.614312772463,7780.614312772463,7780.614312772463
2020-06-26,5615.0,4269.121789731345,4269.121789731345,4269.121789731345
2020-06-27,5721.0,6827.993051722039,6827.993051722039,6827.993051722039
2020-06-28,4828.0,5172.787749729547,5172.787749729547,5172.787749729547
2020-06-29,5984.0,7628.005460446305,7628.005460446305,7628.005460446305
2020-06-30,6354.0,5625.756337224366,5625.756337224366,5625.756337224366
2020-07-01,9308.0,9381.768630509567,9381.768630509567,9381.768630509567
2020-07-02,6769.0,2636.7271562160386,2636.7271562160386,2636.7271562160386
2020-07-03,7662.0,10579.127719993521,10579.127719993521,10579.127719993521
2020-07-04,7159.0,5773.853388954229,5773.853388954229,5773.853388954229
2020-07-05,3463.0,3036.7996703180834,3036.7996703180834,3036.7996703180834
2020-07-06,8221.0,15437.861261838028,15437.861261838028,15437.861261838028
2020-07-07,10384.0,5817.49511450763,5817.49511450763,5817.49511450763
2020-07-08,8903.0,5733.294373532039,5733.294373532039,5733.294373532039
2020-07-09,11612.0,15040.097697642233,15040.097697642233,15040.097697642233
2020-07-10,9379.0,4090.2159848385345,4090.2159848385345,4090.2159848385345
2020-07-11,8495.0,8546.212906732946,8546.212906732946,8546.212906732946
2020-07-12,8347.0,9748.870746591761,9748.870746591761,9748.870746591761
2020-07-13,7016.0,8116.599616116792,8116.599616116792,8116.599616116792
2020-07-14,9799.0,14844.288005014505,14844.288005014505,14844.288005014505
2020-07-15,11315.0,11065.988151003578,11065.988151003578,11065.988151003578
2020-07-16,14962.0,14326.316856569289,14326.316856569289,14326.316856569289
2020-07-17,11914.0,6324.183088729895,6324.183088729895,6324.183088729895
2020-07-18,9338.0,10984.238221741569,10984.238221741569,10984.238221741569
2020-07-19,8151.0,10138.431385240141,10138.431385240141,10138.431385240141
2020-07-20,,7486.839262780586,7486.839262780586,7486.839262780586
2020-07-21,,9957.165093827898,9957.165093827898,9957.165093827898
2020-07-22,,13010.84696403591,13010.84696403591,13010.84696403591
2020-07-23,,13972.788744442234,13972.788744442234,13972.788744442234
2020-07-24,,13309.23827702677,13309.23827702677,13309.23827702677
2020-07-25,,10809.139121176999,10809.139121176999,10809.139121176999
2020-07-26,,8271.008470144292,8271.008470144292,8271.008470144292
