,Rhode Island,forecast,interval_low,interval_high
2020-04-07,3.0,4.114403546968687,4.114403546968687,4.114403546968687
2020-04-08,5.0,6.846155450324787,6.846155450324787,6.846155450324787
2020-04-09,8.0,7.135513452382532,7.135513452382532,7.135513452382532
2020-04-10,0.0,0.0,0.0,0.0
2020-04-11,13.0,16.46670012569559,16.46670012569559,16.46670012569559
2020-04-12,7.0,1.4187822831084054,1.4187822831084054,1.4187822831084054
2020-04-13,0.0,0.0,0.0,0.0
2020-04-14,17.0,23.25725520166551,23.25725520166551,23.25725520166551
2020-04-15,0.0,0.0,0.0,0.0
2020-04-16,7.0,10.869489605348805,10.869489605348805,10.869489605348805
2020-04-17,31.0,32.05626990003431,32.05626990003431,32.05626990003431
2020-04-18,19.0,0.0,0.0,0.0
2020-04-19,13.0,5.3069037621722845,5.3069037621722845,5.3069037621722845
2020-04-20,5.0,10.380394879237484,10.380394879237484,10.380394879237484
2020-04-21,16.0,28.409624290151072,28.409624290151072,28.409624290151072
2020-04-22,10.0,7.55299019127927,7.55299019127927,7.55299019127927
2020-04-23,8.0,6.238360116555318,6.238360116555318,6.238360116555318
2020-04-24,13.0,16.754138775318417,16.754138775318417,16.754138775318417
2020-04-25,13.0,14.737838896083412,14.737838896083412,14.737838896083412
2020-04-26,11.0,11.030252582976754,11.030252582976754,11.030252582976754
2020-04-27,7.0,6.663544489794036,6.663544489794036,6.663544489794036
2020-04-28,6.0,7.581259320981984,7.581259320981984,7.581259320981984
2020-04-29,12.0,13.66366443881677,13.66366443881677,13.66366443881677
2020-04-30,15.0,11.999664737665356,11.999664737665356,11.999664737665356
2020-05-01,13.0,9.408550692509987,9.408550692509987,9.408550692509987
2020-05-02,17.0,17.92263677516391,17.92263677516391,17.92263677516391
2020-05-03,24.0,22.056643755889453,22.056643755889453,22.056643755889453
2020-05-04,21.0,10.821451792265792,10.821451792265792,10.821451792265792
2020-05-05,14.0,6.505473531865909,6.505473531865909,6.505473531865909
2020-05-06,15.0,18.14714940935845,18.14714940935845,18.14714940935845
2020-05-07,18.0,23.86988071597785,23.86988071597785,23.86988071597785
2020-05-08,11.0,13.331378597649831,13.331378597649831,13.331378597649831
2020-05-09,19.0,24.759610715395425,24.759610715395425,24.759610715395425
2020-05-10,4.0,1.1768758465855527,1.1768758465855527,1.1768758465855527
2020-05-11,8.0,14.408905809478064,14.408905809478064,14.408905809478064
2020-05-12,14.0,17.1954955776702,17.1954955776702,17.1954955776702
2020-05-13,18.0,14.517368012079592,14.517368012079592,14.517368012079592
2020-05-14,6.0,0.43042226973420306,0.43042226973420306,0.43042226973420306
2020-05-15,11.0,18.484773374596088,18.484773374596088,18.484773374596088
2020-05-16,10.0,13.94621321376695,13.94621321376695,13.94621321376695
2020-05-17,10.0,8.91341486104505,8.91341486104505,8.91341486104505
2020-05-18,7.0,3.448460501648705,3.448460501648705,3.448460501648705
2020-05-19,26.0,26.91886846281122,26.91886846281122,26.91886846281122
2020-05-20,6.0,0.0,0.0,0.0
2020-05-21,18.0,25.362753913787355,25.362753913787355,25.362753913787355
2020-05-22,23.0,23.54157702546299,23.54157702546299,23.54157702546299
2020-05-23,18.0,9.040216849348381,9.040216849348381,9.040216849348381
2020-05-24,11.0,4.97473139225816,4.97473139225816,4.97473139225816
2020-05-25,0.0,3.9657034511058704,3.9657034511058704,3.9657034511058704
2020-05-26,26.0,42.17913572045744,42.17913572045744,42.17913572045744
2020-05-27,21.0,13.596910037438182,13.596910037438182,13.596910037438182
2020-05-28,22.0,14.420454298038788,14.420454298038788,14.420454298038788
2020-05-29,16.0,11.664544485339182,11.664544485339182,11.664544485339182
2020-05-30,18.0,20.261658566406226,20.261658566406226,20.261658566406226
2020-05-31,7.0,6.541971888873684,6.541971888873684,6.541971888873684
2020-06-01,2.0,8.914111212601505,8.914111212601505,8.914111212601505
2020-06-02,12.0,24.247682328038852,24.247682328038852,24.247682328038852
2020-06-03,10.0,12.134327763030578,12.134327763030578,12.134327763030578
2020-06-04,14.0,14.19462973794504,14.19462973794504,14.19462973794504
2020-06-05,16.0,12.193254056028174,12.193254056028174,12.193254056028174
2020-06-06,0.0,0.0,0.0,0.0
2020-06-07,0.0,7.449781616764312,7.449781616764312,7.449781616764312
2020-06-08,27.0,35.53909945698595,35.53909945698595,35.53909945698595
2020-06-09,9.0,0.0,0.0,0.0
2020-06-10,4.0,3.31882930905817,3.31882930905817,3.31882930905817
2020-06-11,11.0,22.111072793330756,22.111072793330756,22.111072793330756
2020-06-12,10.0,12.515527468801114,12.515527468801114,12.515527468801114
2020-06-13,0.0,0.0,0.0,0.0
2020-06-14,0.0,2.712036243676942,2.712036243676942,2.712036243676942
2020-06-15,18.0,24.294720661842454,24.294720661842454,24.294720661842454
2020-06-16,14.0,6.026683094565708,6.026683094565708,6.026683094565708
2020-06-17,11.0,6.4428474593586085,6.4428474593586085,6.4428474593586085
2020-06-18,9.0,10.40092537901364,10.40092537901364,10.40092537901364
2020-06-19,9.0,10.817289689619711,10.817289689619711,10.817289689619711
2020-06-20,0.0,0.0,0.0,0.0
2020-06-21,0.0,4.4285520735227735,4.4285520735227735,4.4285520735227735
2020-06-22,9.0,16.549128708084357,16.549128708084357,16.549128708084357
2020-06-23,3.0,3.5947815772218545,3.5947815772218545,3.5947815772218545
2020-06-24,6.0,9.77462152041743,9.77462152041743,9.77462152041743
2020-06-25,8.0,7.513127947152764,7.513127947152764,7.513127947152764
2020-06-26,7.0,0.8410221543312639,0.8410221543312639,0.8410221543312639
2020-06-27,0.0,0.0,0.0,0.0
2020-06-28,0.0,3.8188833998596716,3.8188833998596716,3.8188833998596716
2020-06-29,19.0,27.18569711433219,27.18569711433219,27.18569711433219
2020-06-30,4.0,0.0,0.0,0.0
2020-07-01,6.0,7.576904565061682,7.576904565061682,7.576904565061682
2020-07-02,3.0,4.1526822282763485,4.1526822282763485,4.1526822282763485
2020-07-03,1.0,1.2769587331339909,1.2769587331339909,1.2769587331339909
2020-07-04,0.0,0.5705633605808398,0.5705633605808398,0.5705633605808398
2020-07-05,0.0,3.3472336681637476,3.3472336681637476,3.3472336681637476
2020-07-06,0.0,5.930900929542075,5.930900929542075,5.930900929542075
2020-07-07,9.0,14.032121329990062,14.032121329990062,14.032121329990062
2020-07-08,2.0,0.0,0.0,0.0
2020-07-09,3.0,0.0,0.0,0.0
2020-07-10,2.0,0.0,0.0,0.0
2020-07-11,0.0,0.11826613990863821,0.11826613990863821,0.11826613990863821
2020-07-12,0.0,4.828277500446314,4.828277500446314,4.828277500446314
2020-07-13,8.0,13.79204519972645,13.79204519972645,13.79204519972645
2020-07-14,1.0,0.0,0.0,0.0
2020-07-15,2.0,0.8018451850405861,0.8018451850405861,0.8018451850405861
2020-07-16,1.0,0.0,0.0,0.0
2020-07-17,2.0,1.1149964287808607,1.1149964287808607,1.1149964287808607
2020-07-18,0.0,0.5275963278725357,0.5275963278725357,0.5275963278725357
2020-07-19,,4.407721807860792,-5.123952101410104,13.939395717131688
2020-07-20,,5.282753265304617,-4.407715475030814,14.973222005640048
2020-07-21,,2.4277421935961447,-7.3628058744193785,12.218290261611667
2020-07-22,,0.10778691983317179,-10.580224647792392,10.795798487458736
2020-07-23,,0.08126493264330636,-11.317588042648742,11.480117907935353
2020-07-24,,1.5427500044386744,-10.077235114691398,13.162735123568748
2020-07-25,,3.3212178616757972,-8.551631171977977,15.19406689532957
