,Washington,forecast,interval_low,interval_high
2020-06-06,4.0,5.2417473793029785,3.988673210144043,7.758081912994385
2020-06-07,4.0,4.858627796173096,3.9998068809509277,6.5384321212768555
2020-06-08,4.0,5.099559307098389,3.9999425411224365,9.436726570129395
2020-06-09,15.0,12.9791841506958,5.023153305053711,14.991270065307617
2020-06-10,0.0,2.6366615295410156,0.012834012508392334,13.057930946350098
2020-06-11,18.0,17.967166900634766,17.953020095825195,17.977441787719727
2020-06-12,10.0,11.925530433654785,10.015896797180176,14.010040283203125
2020-06-13,9.0,8.997243881225586,8.968892097473145,9.020654678344727
2020-06-14,4.0,4.417842388153076,3.995619535446167,6.07567024230957
2020-06-15,3.0,3.7905540466308594,2.9771218299865723,6.995826721191406
2020-06-16,11.0,8.914800643920898,0.5861879587173462,11.001497268676758
2020-06-17,-5.0,-4.970047950744629,-4.9851789474487305,-4.9659295082092285
2020-06-18,19.0,18.967998504638672,18.959653854370117,18.97486686706543
2020-06-19,10.0,12.585638999938965,10.021251678466797,17.465282440185547
2020-06-20,10.0,9.990199089050293,9.974152565002441,10.002875328063965
2020-06-21,5.0,5.280482292175293,4.993415832519531,6.3780598640441895
2020-06-22,6.0,6.001920223236084,5.989400386810303,6.01296329498291
2020-06-23,8.0,8.971827507019043,7.96919584274292,12.876524925231934
2020-06-24,9.0,7.376593112945557,4.592614650726318,9.01128101348877
2020-06-25,7.0,8.698990821838379,7.00018835067749,13.4148588180542
2020-06-26,4.0,5.1725664138793945,3.997530937194824,9.859183311462402
2020-06-27,6.0,5.304924488067627,2.57102370262146,6.007219314575195
2020-06-28,0.0,0.006805104203522205,0.001086115837097168,0.012176603078842163
2020-06-29,10.0,8.117579460144043,0.5938939452171326,10.002175331115723
2020-06-30,12.0,8.440366744995117,6.084293842315674,12.001182556152344
2020-07-01,7.0,5.980072498321533,1.909972906112671,7.010521411895752
2020-07-02,3.0,8.173973083496094,3.015514850616455,11.78623104095459
2020-07-03,10.0,8.533122062683105,2.7018351554870605,10.002900123596191
2020-07-04,2.0,2.77759051322937,2.0014495849609375,5.854887962341309
2020-07-05,5.0,4.256392478942871,1.2948119640350342,5.004958152770996
2020-07-06,10.0,9.99944019317627,9.995922088623047,10.002976417541504
2020-07-07,15.0,12.681661605834961,9.576115608215332,14.999333381652832
2020-07-08,10.0,8.120931625366211,5.1848063468933105,10.003536224365234
2020-07-09,15.0,14.693829536437988,13.410506248474121,15.026034355163574
2020-07-10,15.0,12.984609603881836,4.9835309982299805,14.98769760131836
2020-07-11,0.0,1.5651767253875732,0.015257209539413452,7.729294776916504
2020-07-12,14.0,11.91490650177002,3.644608497619629,13.989853858947754
2020-07-13,-39.0,-38.992958068847656,-38.998985290527344,-38.98934555053711
2020-07-14,5.0,4.999539375305176,4.993124961853027,5.004072666168213
2020-07-15,17.0,11.063047409057617,1.2651506662368774,16.995616912841797
2020-07-16,6.0,6.007236480712891,6.004913330078125,6.011743545532227
2020-07-17,7.0,6.752995491027832,5.785370349884033,7.001769542694092
2020-07-18,10.0,7.075838565826416,2.374816656112671,10.004145622253418
2020-07-19,3.0,3.0064635276794434,3.0000288486480713,3.0134081840515137
2020-07-20,,-36.318214416503906,-38.16059875488281,-34.601200103759766
2020-07-21,,3.0769646167755127,0.837901771068573,4.5283989906311035
2020-07-22,,7.93045711517334,2.959772825241089,12.068452835083008
2020-07-23,,4.087414741516113,3.436859130859375,5.331007480621338
2020-07-24,,5.336192607879639,3.962905168533325,6.702869892120361
2020-07-25,,4.369692325592041,1.7384991645812988,7.06171989440918
2020-07-26,,2.0028131008148193,0.4716026782989502,3.1229727268218994
