,Massachusetts,forecast,interval_low,interval_high
2020-07-12,199.0,242.16616821289062,193.41116333007812,289.156005859375
2020-07-13,230.0,235.4866180419922,168.33718872070312,279.35443115234375
2020-07-14,303.0,233.69210815429688,142.62620544433594,287.5830383300781
2020-07-15,217.0,220.3156280517578,142.65655517578125,270.0951843261719
2020-07-16,234.0,228.72097778320312,132.47018432617188,293.9394836425781
2020-07-17,298.0,257.16619873046875,178.68898010253906,318.60003662109375
2020-07-18,359.0,290.2704162597656,181.3050079345703,369.17193603515625
2020-07-19,,236.96817016601562,197.58067321777344,303.39019775390625
2020-07-20,,221.213623046875,164.84390258789062,295.49853515625
2020-07-21,,223.8251190185547,135.43434143066406,305.8866882324219
2020-07-22,,248.3900909423828,203.7488555908203,312.48980712890625
2020-07-23,,256.4607849121094,208.79776000976562,325.43896484375
2020-07-24,,270.2902526855469,199.8895721435547,335.2848815917969
2020-07-25,,276.963623046875,222.78732299804688,360.8846130371094
