,North Carolina,forecast,interval_low,interval_high
2020-06-25,945.0,1417.4371163504463,1374.121826171875,1469.1556396484375
2020-06-26,1686.0,1439.373570033482,1385.230712890625,1539.93212890625
2020-06-27,1654.0,1453.0799211774554,1383.056884765625,1540.0528564453125
2020-06-28,1436.0,1465.6456647600446,1378.944091796875,1525.975830078125
2020-06-29,1488.0,1476.3714076450892,1381.0867919921875,1580.8380126953125
2020-06-30,1591.0,1491.1022774832588,1435.66552734375,1579.8701171875
2020-07-01,1424.0,1532.7331368582588,1442.2633056640625,1594.9334716796875
2020-07-02,1465.0,1546.5378592354912,1495.4530029296875,1678.712646484375
2020-07-03,2046.0,1577.5057896205358,1526.1048583984375,1646.501708984375
2020-07-04,1408.0,1603.693882533482,1517.71875,1705.6783447265625
2020-07-05,1322.0,1632.9287632533483,1521.1212158203125,1735.612548828125
2020-07-06,1783.0,1659.8160923549108,1572.5303955078125,1723.5838623046875
2020-07-07,1515.0,1685.989990234375,1629.466064453125,1749.14599609375
2020-07-08,1397.0,1693.3587820870537,1624.3658447265625,1774.0157470703125
2020-07-09,1969.0,1708.1029575892858,1645.3331298828125,1758.2403564453125
2020-07-10,2376.0,1720.0118931361608,1677.672607421875,1755.3963623046875
2020-07-11,1874.0,1719.1303013392858,1627.764892578125,1780.69091796875
2020-07-12,1865.0,1730.7994907924108,1694.705078125,1774.5252685546875
2020-07-13,1898.0,1761.3244803292412,1705.806640625,1803.0911865234375
2020-07-14,2331.0,1797.7781808035713,1733.996337890625,1893.85498046875
2020-07-15,1837.0,1842.0266636439733,1736.951904296875,1908.6932373046875
2020-07-16,1871.0,1896.9936000279017,1790.8660888671875,1994.996826171875
2020-07-17,1862.0,1947.2618756975446,1805.3212890625,2084.631103515625
2020-07-18,2522.0,1983.1482107979912,1860.6776123046875,2085.68359375
2020-07-19,1711.0,2006.8267822265625,1931.0908203125,2095.737060546875
2020-07-20,1428.0,2025.6278076171875,1946.6844482421875,2148.734130859375
2020-07-21,1985.0,2046.5289132254463,1946.0787353515625,2139.9990234375
2020-07-22,2060.0,2071.1715087890625,2025.031494140625,2113.27734375
2020-07-23,1849.0,2066.1953125,2007.572265625,2141.539306640625
2020-07-24,2603.0,2066.805908203125,2001.2554931640625,2137.6708984375
2020-07-25,1693.0,2097.4107259114585,2088.07373046875,2106.91845703125
2020-07-26,1516.0,2070.61279296875,2065.844970703125,2075.380615234375
2020-07-27,1979.0,2025.5418701171875,2025.5418701171875,2025.5418701171875
2020-07-28,,1938.79296875,1938.79296875,1938.79296875
2020-07-29,,2051.848876953125,2051.848876953125,2051.848876953125
2020-07-30,,2003.290283203125,2003.290283203125,2003.290283203125
2020-07-31,,2012.865478515625,2012.865478515625,2012.865478515625
2020-08-01,,2102.18310546875,2102.18310546875,2102.18310546875
2020-08-02,,2077.6083984375,2077.6083984375,2077.6083984375
2020-08-03,,2043.28125,2043.28125,2043.28125
