,Oregon,forecast,interval_low,interval_high
2020-07-15,13081.0,11946.6572265625,11903.4111328125,12013.1591796875
2020-07-16,13509.0,12300.1865234375,12201.8427734375,12418.1640625
2020-07-17,13802.0,12632.5625,12526.6259765625,12779.451171875
2020-07-18,14149.0,12978.6083984375,12839.0927734375,13134.0068359375
2020-07-19,,12999.1572265625,12971.494140625,13053.9384765625
2020-07-20,,13409.578125,13349.923828125,13481.77734375
2020-07-21,,13830.3173828125,13768.63671875,13920.248046875
2020-07-22,,14245.1513671875,14185.5166015625,14325.1416015625
2020-07-23,,14696.71484375,14553.0458984375,14849.72265625
2020-07-24,,15087.9521484375,14943.048828125,15271.7265625
2020-07-25,,15479.4208984375,15277.4462890625,15682.2255859375
