,Kentucky,forecast,interval_low,interval_high
2020-06-26,242.0,177.01177119562493,177.01177119562493,177.01177119562493
2020-06-27,308.0,300.53497707907206,300.53497707907206,300.53497707907206
2020-06-28,65.0,0.0,0.0,0.0
2020-06-29,115.0,552.2653312103378,552.2653312103378,552.2653312103378
2020-06-30,277.0,384.326967343936,384.326967343936,384.326967343936
2020-07-01,218.0,2.8425933560227463,2.8425933560227463,2.8425933560227463
2020-07-02,237.0,295.23775255750627,295.23775255750627,295.23775255750627
2020-07-03,297.0,277.3261649034756,277.3261649034756,277.3261649034756
2020-07-04,0.0,0.0,0.0,0.0
2020-07-05,0.0,515.4743219326269,515.4743219326269,515.4743219326269
2020-07-06,776.0,1007.7098964529109,1007.7098964529109,1007.7098964529109
2020-07-07,367.0,0.0,0.0,0.0
2020-07-08,400.0,669.6597443392002,669.6597443392002,669.6597443392002
2020-07-09,326.0,216.37070454171595,216.37070454171595,216.37070454171595
2020-07-10,427.0,538.0675377882029,538.0675377882029,538.0675377882029
2020-07-11,449.0,221.6882677630474,221.6882677630474,221.6882677630474
2020-07-12,268.0,195.7875400200552,195.7875400200552,195.7875400200552
2020-07-13,264.0,678.4567454044487,678.4567454044487,678.4567454044487
2020-07-14,570.0,728.2575920066481,728.2575920066481,728.2575920066481
2020-07-15,454.0,0.0,0.0,0.0
2020-07-16,406.0,456.12285411585674,456.12285411585674,456.12285411585674
2020-07-17,522.0,607.9045325532838,607.9045325532838,607.9045325532838
2020-07-18,579.0,386.2095884855081,386.2095884855081,386.2095884855081
2020-07-19,,419.90957353194244,223.74207648111368,616.0770705827712
2020-07-20,,488.1038517796464,291.82720640523434,684.3804971540585
2020-07-21,,539.476788042731,341.8123754534419,737.14120063202
2020-07-22,,505.0897934041088,303.50819956226445,706.6713872459532
2020-07-23,,511.56367051007396,305.93506719695586,717.1922738231921
2020-07-24,,548.5196717345574,340.85530673565233,756.1840367334624
2020-07-25,,542.2340259486792,328.2170073513418,756.2510445460166
