,Maryland,forecast,interval_low,interval_high
2020-05-06,28163.0,28329.01171875,28162.9140625,28989.65625
2020-05-07,29374.0,29583.287109375,29370.470703125,30422.060546875
2020-05-08,30485.0,30702.291015625,30478.751953125,31588.171875
2020-05-09,31534.0,31827.521484375,31535.646484375,32991.453125
2020-05-10,32587.0,32586.19140625,32584.45703125,32587.609375
2020-05-11,33373.0,33172.37890625,31276.7265625,34015.359375
2020-05-12,34061.0,34079.453125,33534.25390625,34686.12890625
2020-05-13,34812.0,35236.78125,34814.93359375,35906.546875
2020-05-14,35903.0,36111.96484375,35903.375,36941.67578125
2020-05-15,36986.0,37288.1640625,36980.10546875,38507.1328125
2020-05-16,37968.0,38125.32421875,37967.80078125,38742.453125
2020-05-17,38804.0,38802.79296875,38800.53125,38804.0234375
2020-05-18,39762.0,39687.18359375,37834.609375,41323.26953125
2020-05-19,41546.0,40864.6171875,38132.32421875,41550.1171875
2020-05-20,42323.0,42941.23828125,42317.5,44663.265625
2020-05-21,43531.0,43765.83203125,43530.50390625,44698.77734375
2020-05-22,44424.0,44667.9453125,44420.65234375,45640.09375
2020-05-23,45495.0,46132.6171875,45489.390625,47114.92578125
2020-05-24,46313.0,46315.125,46312.92578125,46319.203125
2020-05-25,47152.0,47057.9296875,46028.875,47804.02734375
2020-05-26,47687.0,47450.23046875,46504.7109375,47688.0546875
2020-05-27,48423.0,48324.265625,47468.68359375,49042.71875
2020-05-28,49709.0,50846.203125,49705.234375,54815.9140625
2020-05-29,50988.0,52060.86328125,50982.62890625,54330.78515625
2020-05-30,52015.0,52016.65234375,52014.66015625,52019.03515625
2020-05-31,52778.0,52506.33203125,51422.59765625,52777.6953125
2020-06-01,53327.0,53757.69921875,53326.453125,54639.6484375
2020-06-02,54175.0,54262.4609375,54173.88671875,54611.86328125
2020-06-03,54982.0,55038.0859375,54970.50390625,55247.8203125
2020-06-04,55858.0,55856.2890625,55853.23828125,55858.6875
2020-06-05,56770.0,56560.0234375,55544.76953125,57927.703125
2020-06-06,57482.0,57495.4765625,56269.125,58766.54296875
2020-06-07,57973.0,59015.86328125,57974.1171875,61133.43359375
2020-06-08,58404.0,58517.11328125,58399.08203125,58973.69140625
2020-06-09,58904.0,58708.5234375,57924.62109375,58905.9140625
2020-06-10,59465.0,59697.7890625,59460.5546875,60633.05078125
2020-06-11,60197.0,60415.8203125,60195.87890625,60879.8203125
2020-06-12,60613.0,60615.1171875,60612.9375,60616.65234375
2020-06-13,61305.0,61303.1484375,61301.609375,61304.24609375
2020-06-14,61701.0,61717.2109375,60564.921875,62925.03125
2020-06-15,62032.0,62147.8515625,62031.51171875,62606.71484375
2020-06-16,62409.0,62409.7734375,62406.78125,62412.828125
2020-06-17,62969.0,62968.23046875,62965.3359375,62971.41015625
2020-06-18,63229.0,63275.65625,63229.34375,63454.09765625
2020-06-19,63548.0,63567.8125,63545.953125,63651.82421875
2020-06-20,63956.0,64083.17578125,63952.625,64594.31640625
2020-06-21,64306.0,64535.07421875,64305.3515625,65449.34375
2020-06-22,64603.0,64603.01171875,64602.125,64604.71484375
2020-06-23,65007.0,65056.96875,65006.578125,65255.6015625
2020-06-24,65337.0,65396.13671875,65335.44921875,65635.7109375
2020-06-25,65777.0,65985.484375,65775.265625,66821.703125
2020-06-26,66115.0,66115.8359375,66114.0625,66117.765625
2020-06-27,66450.0,66409.40625,66245.6640625,66450.59375
2020-06-28,66777.0,66776.5,66775.8203125,66777.0
2020-06-29,67254.0,67253.7890625,67253.3359375,67254.1796875
2020-06-30,67559.0,67125.9765625,65393.17578125,67559.875
2020-07-01,67918.0,67917.5625,67916.5546875,67918.0859375
2020-07-02,68423.0,68550.3515625,67963.1015625,69515.296875
2020-07-03,68961.0,69021.3046875,68959.109375,69265.640625
2020-07-04,69341.0,69310.9765625,68864.6796875,69666.25
2020-07-05,69632.0,69784.9296875,69631.3125,70395.7890625
2020-07-06,69904.0,69932.5859375,69904.0078125,70044.96875
2020-07-07,70396.0,70394.609375,70393.3046875,70395.625
2020-07-08,70861.0,70863.171875,70861.8515625,70865.6328125
2020-07-09,71447.0,71445.921875,71443.359375,71447.1640625
2020-07-10,71910.0,71997.3203125,71909.5859375,72344.484375
2020-07-11,72467.0,72548.3359375,72122.9921875,73217.4765625
2020-07-12,73109.0,73127.890625,72617.9453125,73695.2890625
2020-07-13,73527.0,73830.046875,73206.28125,74776.4140625
2020-07-14,74260.0,74566.0078125,74260.0,75026.4140625
2020-07-15,75016.0,75144.46875,75014.5859375,75662.0
2020-07-16,75664.0,75809.2890625,75663.8203125,76387.703125
2020-07-17,76371.0,76395.375,75661.921875,77200.9609375
2020-07-18,77206.0,76733.515625,75706.328125,77205.96875
2020-07-19,,76724.953125,75660.390625,77244.9140625
2020-07-20,,76265.9375,75198.53125,77109.3671875
2020-07-21,,76410.734375,75415.75,77115.03125
2020-07-22,,76475.8359375,75671.234375,77176.0
2020-07-23,,76460.328125,75663.609375,77061.171875
2020-07-24,,76510.0859375,75635.765625,77180.78125
2020-07-25,,76717.328125,75650.8125,77212.8203125
