,Maine,forecast,interval_low,interval_high
2020-04-15,770.0,769.8048706054688,730.7120971679688,807.9922485351562
2020-04-16,796.0,801.1550903320312,795.8413696289062,821.70361328125
2020-04-17,827.0,826.9769287109375,826.8521118164062,827.091552734375
2020-04-18,847.0,865.1071166992188,846.7589111328125,916.3220825195312
2020-04-19,867.0,867.0657958984375,866.9912109375,867.1337890625
2020-04-20,875.0,875.0066528320312,874.9594116210938,875.0820922851562
2020-04-21,888.0,881.9797973632812,857.9896850585938,888.0337524414062
2020-04-22,907.0,920.9435424804688,906.7920532226562,951.2546997070312
2020-04-23,937.0,937.0535888671875,936.7364501953125,937.2152099609375
2020-04-24,965.0,964.9703979492188,964.8538208007812,965.1557006835938
2020-04-25,965.0,984.0130615234375,963.2918701171875,1018.5101318359375
2020-04-26,1015.0,1013.4820556640625,1007.6514892578125,1015.0306396484375
2020-04-27,1023.0,1025.9881591796875,1022.9683227539062,1037.9691162109375
2020-04-28,1040.0,1040.059326171875,1039.930419921875,1040.13623046875
2020-04-29,1056.0,1056.200927734375,1055.9364013671875,1056.9591064453125
2020-04-30,1095.0,1079.478271484375,1046.98583984375,1095.007568359375
2020-05-01,1123.0,1123.0279541015625,1122.9578857421875,1123.116455078125
2020-05-02,1153.0,1158.818115234375,1152.9066162109375,1182.045166015625
2020-05-03,1185.0,1185.00048828125,1184.9180908203125,1185.0457763671875
2020-05-04,1205.0,1209.4560546875,1204.9727783203125,1227.3331298828125
2020-05-05,1226.0,1221.7264404296875,1204.3927001953125,1226.1116943359375
2020-05-06,1254.0,1315.3551025390625,1253.9154052734375,1339.5618896484375
2020-05-07,1330.0,1332.2054443359375,1329.751708984375,1341.67138671875
2020-05-08,1374.0,1370.36962890625,1319.123046875,1410.3726806640625
2020-05-09,1408.0,1415.7330322265625,1407.9088134765625,1431.93603515625
2020-05-10,1436.0,1435.9581298828125,1435.8438720703125,1436.027587890625
2020-05-11,1462.0,1435.854736328125,1331.2081298828125,1462.0465087890625
2020-05-12,1477.0,1492.5572509765625,1476.887451171875,1554.7684326171875
2020-05-13,1515.0,1550.3309326171875,1514.859619140625,1630.3206787109375
2020-05-14,1565.0,1565.1273193359375,1565.001708984375,1565.215087890625
2020-05-15,1603.0,1615.58837890625,1602.83349609375,1666.08056640625
2020-05-16,1648.0,1639.427490234375,1577.949951171875,1675.17822265625
2020-05-17,1687.0,1705.6702880859375,1672.838134765625,1794.6832275390625
2020-05-18,1713.0,1713.009765625,1712.817138671875,1713.1767578125
2020-05-19,1741.0,1754.104736328125,1740.875732421875,1806.52685546875
2020-05-20,1819.0,1803.6549072265625,1742.625732421875,1819.018798828125
2020-05-21,1877.0,1891.181640625,1876.9332275390625,1947.5107421875
2020-05-22,1948.0,1947.9410400390625,1947.7459716796875,1948.1654052734375
2020-05-23,2013.0,2029.4320068359375,2012.9166259765625,2054.701171875
2020-05-24,2055.0,2055.05078125,2054.996826171875,2055.141845703125
2020-05-25,2074.0,2079.982177734375,2073.892578125,2104.126220703125
2020-05-26,2109.0,2109.04248046875,2108.95458984375,2109.1806640625
2020-05-27,2137.0,2136.9873046875,2136.8876953125,2137.074951171875
2020-05-28,2189.0,2197.74853515625,2188.8701171875,2232.849609375
2020-05-29,2226.0,2234.307373046875,2225.901611328125,2267.445556640625
2020-05-30,2282.0,2282.03271484375,2281.994140625,2282.100341796875
2020-05-31,2325.0,2324.9609375,2324.9443359375,2324.973876953125
2020-06-01,2349.0,2348.99951171875,2348.937744140625,2349.0712890625
2020-06-02,2377.0,2382.755126953125,2376.962158203125,2405.808349609375
2020-06-03,2418.0,2417.99169921875,2417.917236328125,2418.047119140625
2020-06-04,2446.0,2446.02880859375,2445.839111328125,2446.13427734375
2020-06-05,2482.0,2497.197509765625,2481.786865234375,2558.411865234375
2020-06-06,2524.0,2515.407470703125,2480.697509765625,2524.183349609375
2020-06-07,2570.0,2588.14208984375,2569.93115234375,2660.76904296875
2020-06-08,2588.0,2595.956298828125,2587.957763671875,2610.49755859375
2020-06-09,2606.0,2610.63720703125,2605.891357421875,2629.240478515625
2020-06-10,2637.0,2643.53173828125,2636.87744140625,2669.582275390625
2020-06-11,2667.0,2667.211669921875,2666.838623046875,2668.04345703125
2020-06-12,2721.0,2721.689453125,2607.27099609375,2801.05517578125
2020-06-13,2757.0,2745.696044921875,2612.207763671875,2819.08740234375
2020-06-14,2793.0,2803.01806640625,2792.986572265625,2842.8935546875
2020-06-15,2810.0,2804.917724609375,2789.742431640625,2810.072021484375
2020-06-16,2819.0,2817.27392578125,2808.931884765625,2820.437255859375
2020-06-17,2836.0,2842.475341796875,2836.008056640625,2867.977783203125
2020-06-18,2878.0,2887.798095703125,2877.862548828125,2904.7958984375
2020-06-19,2913.0,2912.98779296875,2912.89208984375,2913.102294921875
2020-06-20,2938.0,2943.173828125,2905.973876953125,2996.064697265625
2020-06-21,2957.0,2975.841796875,2956.96728515625,3012.461181640625
2020-06-22,2971.0,2971.03271484375,2970.9794921875,2971.071044921875
2020-06-23,2996.0,3000.8076171875,2995.893310546875,3020.306396484375
2020-06-24,3017.0,3038.55615234375,3016.851806640625,3086.858642578125
2020-06-25,3070.0,3070.0205078125,3069.867431640625,3070.155517578125
2020-06-26,3102.0,3102.01708984375,3101.948486328125,3102.1650390625
2020-06-27,3154.0,3167.89794921875,3153.85595703125,3223.6904296875
2020-06-28,3191.0,3203.099853515625,3190.868408203125,3251.566162109375
2020-06-29,3219.0,3229.44677734375,3218.9794921875,3271.205078125
2020-06-30,3253.0,3238.932861328125,3182.615478515625,3253.05224609375
2020-07-01,3294.0,3307.90673828125,3293.976318359375,3330.413818359375
2020-07-02,3328.0,3328.0078125,3327.968994140625,3328.10107421875
2020-07-03,3373.0,3377.57763671875,3372.940673828125,3395.903564453125
2020-07-04,3397.0,3391.666015625,3347.00244140625,3420.3310546875
2020-07-05,3415.0,3412.272216796875,3401.358642578125,3415.030029296875
2020-07-06,3423.0,3425.061767578125,3422.886962890625,3433.379150390625
2020-07-07,3440.0,3444.235107421875,3439.898681640625,3461.0615234375
2020-07-08,3460.0,3459.971923828125,3459.864013671875,3460.128173828125
2020-07-09,3486.0,3490.044189453125,3485.861328125,3506.238037109375
2020-07-10,3499.0,3499.01513671875,3498.945068359375,3499.123779296875
2020-07-11,3520.0,3521.657470703125,3501.500244140625,3535.368408203125
2020-07-12,3539.0,3542.95556640625,3538.97607421875,3558.829345703125
2020-07-13,3558.0,3560.431640625,3551.72705078125,3576.500244140625
2020-07-14,3566.0,3567.34521484375,3565.96875,3572.61376953125
2020-07-15,3578.0,3577.975341796875,3577.89599609375,3578.052001953125
2020-07-16,3598.0,3598.01953125,3597.966064453125,3598.072998046875
2020-07-17,3636.0,3638.233154296875,3635.960205078125,3647.219482421875
2020-07-18,3645.0,3641.186279296875,3634.7265625,3645.012939453125
2020-07-19,,3637.122314453125,3634.287841796875,3642.23486328125
2020-07-20,,3632.29638671875,3610.373046875,3642.117919921875
2020-07-21,,3631.112060546875,3610.630615234375,3639.679443359375
2020-07-22,,3631.772216796875,3610.5732421875,3642.363525390625
2020-07-23,,3630.428955078125,3612.67333984375,3641.041259765625
2020-07-24,,3638.80322265625,3632.209716796875,3644.543701171875
2020-07-25,,3639.033935546875,3633.541259765625,3644.414306640625
