,Virginia,forecast,interval_low,interval_high
2020-06-15,380.0,192.69797765663546,192.69797765663546,192.69797765663546
2020-06-16,445.0,615.4424699383826,615.4424699383826,615.4424699383826
2020-06-17,444.0,567.4846280157789,567.4846280157789,567.4846280157789
2020-06-18,463.0,428.52317261663745,428.52317261663745,428.52317261663745
2020-06-19,555.0,663.3484976565351,663.3484976565351,663.3484976565351
2020-06-20,650.0,613.0994414672987,613.0994414672987,613.0994414672987
2020-06-21,551.0,430.10423530350283,430.10423530350283,430.10423530350283
2020-06-22,471.0,474.9353850779272,474.9353850779272,474.9353850779272
2020-06-23,529.0,600.026264543367,600.026264543367,600.026264543367
2020-06-24,520.0,518.8571080229001,518.8571080229001,518.8571080229001
2020-06-25,432.0,473.6402708046145,473.6402708046145,473.6402708046145
2020-06-26,624.0,701.2106129162435,701.2106129162435,701.2106129162435
2020-06-27,677.0,625.7348494061339,625.7348494061339,625.7348494061339
2020-06-28,489.0,407.4343482017741,407.4343482017741,407.4343482017741
2020-06-29,453.0,500.3453266189815,500.3453266189815,500.3453266189815
2020-06-30,598.0,679.4187583814393,679.4187583814393,679.4187583814393
2020-07-01,416.0,406.59435238055494,406.59435238055494,406.59435238055494
2020-07-02,532.0,592.4115992340519,592.4115992340519,592.4115992340519
2020-07-03,658.0,707.4305860737439,707.4305860737439,707.4305860737439
2020-07-04,716.0,637.2412319135756,637.2412319135756,637.2412319135756
2020-07-05,639.0,527.4120194202338,527.4120194202338,527.4120194202338
2020-07-06,354.0,344.0702628539285,344.0702628539285,344.0702628539285
2020-07-07,638.0,825.9115988132711,825.9115988132711,825.9115988132711
2020-07-08,635.0,574.1270904800493,574.1270904800493,574.1270904800493
2020-07-09,613.0,622.4632672867631,622.4632672867631,622.4632672867631
2020-07-10,943.0,971.8035801873341,971.8035801873341,971.8035801873341
2020-07-11,851.0,618.0325454696724,618.0325454696724,618.0325454696724
2020-07-12,888.0,835.6022127222664,835.6022127222664,835.6022127222664
2020-07-13,972.0,859.4768452960559,859.4768452960559,859.4768452960559
2020-07-14,801.0,744.3070629319576,744.3070629319576,744.3070629319576
2020-07-15,1084.0,1155.9483992580103,1155.9483992580103,1155.9483992580103
2020-07-16,904.0,748.9953828969947,748.9953828969947,748.9953828969947
2020-07-17,1002.0,1093.0159767930002,1093.0159767930002,1093.0159767930002
2020-07-18,940.0,901.2069851766962,901.2069851766962,901.2069851766962
2020-07-19,1057.0,1022.2102922256922,1022.2102922256922,1022.2102922256922
2020-07-20,,1124.5660766646497,858.4354831851442,1390.6966701441552
2020-07-21,,950.6790900721413,657.117293160173,1244.2408869841097
2020-07-22,,1070.2990975245957,768.1575273211431,1372.4406677280483
2020-07-23,,1051.0161696773346,734.9201829467509,1367.1121564079183
2020-07-24,,1017.0363914508521,689.5895241136766,1344.4832587880276
2020-07-25,,1089.8284349985477,742.3633600958283,1437.293509901267
2020-07-26,,1059.1553212008089,700.5333463368792,1417.7772960647385
