,Washington,forecast,interval_low,interval_high
2020-05-05,21.0,15.501490592956543,14.377305030822754,16.63553810119629
2020-05-06,8.0,15.037473678588867,14.50955867767334,15.974861145019531
2020-05-07,21.0,15.141131401062012,14.314970016479492,16.1461181640625
2020-05-08,14.0,15.434206008911133,14.257476806640625,16.254581451416016
2020-05-09,16.0,14.795980453491211,14.19930362701416,15.935111999511719
2020-05-10,10.0,9.787942886352539,8.794543266296387,10.546289443969727
2020-05-11,14.0,9.622057914733887,9.2166109085083,9.85791015625
2020-05-12,17.0,10.173788070678711,9.22045612335205,11.113463401794434
2020-05-13,12.0,9.918219566345215,9.38318157196045,10.79681396484375
2020-05-14,9.0,10.154067993164062,9.342771530151367,10.989084243774414
2020-05-15,8.0,10.559747695922852,9.41712760925293,11.466827392578125
2020-05-16,8.0,9.969327926635742,9.33192253112793,10.944063186645508
2020-05-17,2.0,14.145853996276855,13.07105827331543,15.009782791137695
2020-05-18,1.0,13.572741508483887,13.044417381286621,13.834278106689453
2020-05-19,29.0,14.368581771850586,13.278579711914062,15.449989318847656
2020-05-20,6.0,13.83604621887207,13.31913948059082,14.77147388458252
2020-05-21,7.0,13.892992973327637,13.199752807617188,14.935381889343262
2020-05-22,6.0,14.106086730957031,13.020759582519531,14.75711441040039
2020-05-23,0.0,13.544916152954102,13.128786087036133,14.756072998046875
2020-05-24,11.0,8.976713180541992,7.969494342803955,9.77062702178955
2020-05-25,9.0,8.982216835021973,8.61273193359375,9.228591918945312
2020-05-26,8.0,9.42891788482666,8.49679946899414,10.354429244995117
2020-05-27,17.0,9.31869125366211,8.758790016174316,10.21852970123291
2020-05-28,11.0,9.607393264770508,8.698938369750977,10.359089851379395
2020-05-29,5.0,10.078939437866211,8.878582000732422,11.142066955566406
2020-05-30,7.0,9.380510330200195,8.630571365356445,10.27619743347168
2020-05-31,0.0,8.453153610229492,7.356328010559082,9.387823104858398
2020-06-01,5.0,8.770601272583008,8.41716194152832,9.42831802368164
2020-06-02,6.0,8.69809341430664,7.7904767990112305,9.6074857711792
2020-06-03,6.0,8.54922103881836,8.07863712310791,9.25743579864502
2020-06-04,3.0,8.96329116821289,8.041241645812988,9.711301803588867
2020-06-05,11.0,9.534507751464844,8.356429100036621,10.538753509521484
2020-06-06,4.0,9.115423202514648,8.151886940002441,9.879414558410645
2020-06-07,4.0,6.373332977294922,5.6748223304748535,7.010083198547363
2020-06-08,4.0,6.089093208312988,5.631779193878174,6.265072822570801
2020-06-09,15.0,6.796163082122803,5.920941352844238,7.633418560028076
2020-06-10,0.0,6.409900665283203,5.967078685760498,7.095118522644043
2020-06-11,18.0,6.681094169616699,6.155023574829102,7.5807623863220215
2020-06-12,10.0,7.058632850646973,6.112250804901123,7.667800426483154
2020-06-13,9.0,6.738897800445557,6.352311134338379,7.758277893066406
2020-06-14,4.0,6.450503349304199,5.7968430519104,7.117464065551758
2020-06-15,3.0,6.114123344421387,5.579848766326904,6.4986395835876465
2020-06-16,11.0,7.112395286560059,6.238081455230713,7.94719934463501
2020-06-17,-5.0,6.868596076965332,6.298192977905273,7.7649922370910645
2020-06-18,19.0,7.11908483505249,6.474697113037109,7.945241451263428
2020-06-19,10.0,7.41140079498291,6.404942512512207,8.118661880493164
2020-06-20,10.0,6.845737457275391,6.406384468078613,7.911495685577393
2020-06-21,5.0,7.691479682922363,7.240635871887207,8.388212203979492
2020-06-22,6.0,6.625821113586426,5.854391098022461,7.41045618057251
2020-06-23,8.0,8.375648498535156,7.455787658691406,9.222503662109375
2020-06-24,9.0,7.729743957519531,7.194433212280273,8.639087677001953
2020-06-25,7.0,7.715811252593994,7.190903663635254,8.787043571472168
2020-06-26,4.0,7.797097682952881,6.989335060119629,8.189006805419922
2020-06-27,6.0,7.354307651519775,6.319666862487793,8.735238075256348
2020-06-28,0.0,9.72740364074707,8.890618324279785,10.447004318237305
2020-06-29,10.0,9.17512321472168,8.669609069824219,9.360490798950195
2020-06-30,12.0,10.01252555847168,9.050350189208984,10.939637184143066
2020-07-01,7.0,9.438725471496582,8.981291770935059,10.177629470825195
2020-07-02,3.0,9.55998420715332,9.073156356811523,10.585156440734863
2020-07-03,10.0,9.857565879821777,8.908422470092773,10.405558586120605
