,Montana,forecast,interval_low,interval_high
2020-04-09,0.0,-0.0008879721281118691,-0.0028900504112243652,0.0009512007236480713
2020-04-10,0.0,-0.009294122457504272,-0.04752558469772339,0.0031384527683258057
2020-04-11,0.0,0.002830684185028076,0.0013954639434814453,0.0038492679595947266
2020-04-12,0.0,2.6458501451998018e-05,-0.000747382640838623,0.0005446970462799072
2020-04-13,1.0,0.9955428838729858,0.9943852424621582,0.9966781735420227
2020-04-14,0.0,0.044032614678144455,0.00033652782440185547,0.21560156345367432
2020-04-15,0.0,0.017977047711610794,0.0012475550174713135,0.08013850450515747
2020-04-16,0.0,0.3540000319480896,-0.0011655092239379883,0.914618730545044
2020-04-17,1.0,1.0007585287094116,1.0000816583633423,1.001525640487671
2020-04-18,2.0,1.9942737817764282,1.9929800033569336,1.995661735534668
2020-04-19,0.0,0.291025310754776,0.0001914501190185547,1.4522886276245117
2020-04-20,0.0,0.00336112966760993,0.0026929080486297607,0.0036443769931793213
2020-04-21,2.0,1.8499997854232788,1.257411241531372,2.000701904296875
2020-04-22,2.0,1.6653213500976562,0.3349778354167938,2.0001749992370605
2020-04-23,0.0,0.0011647403007373214,0.00025263428688049316,0.0024890005588531494
2020-04-24,0.0,0.0028907358646392822,0.00019025802612304688,0.008233338594436646
2020-04-25,0.0,0.008746862411499023,-0.0012480616569519043,0.036296576261520386
2020-04-26,0.0,0.0059898970648646355,-0.011291921138763428,0.036520034074783325
2020-04-27,0.0,0.50599604845047,0.00023180246353149414,0.9996379613876343
2020-04-28,1.0,0.8281205296516418,0.3386680483818054,1.0004281997680664
2020-04-29,1.0,0.8462006449699402,0.24519699811935425,0.9987107515335083
2020-04-30,0.0,0.008093595504760742,0.0014682114124298096,0.03278428316116333
2020-05-01,0.0,-0.003205633256584406,-0.009387493133544922,0.0009997785091400146
2020-05-02,0.0,0.024075042456388474,-0.031746506690979004,0.09303438663482666
2020-05-03,0.0,0.00017805695824790746,-0.0011347532272338867,0.0020779073238372803
2020-05-04,0.0,-0.006018596701323986,-0.03406357765197754,0.0030628442764282227
2020-05-05,0.0,0.00018033981905318797,-0.0019840598106384277,0.0040476322174072266
2020-05-06,0.0,-0.011923926882445812,-0.05913662910461426,0.005353808403015137
2020-05-07,0.0,-0.01300281286239624,-0.03006148338317871,-0.002302706241607666
2020-05-08,0.0,0.0006515920395031571,-0.001848459243774414,0.0024275481700897217
2020-05-09,0.0,-0.0015878438716754317,-0.01684480905532837,0.005215078592300415
2020-05-10,0.0,-0.0006837070104666054,-0.003594815731048584,0.002516239881515503
2020-05-11,0.0,-0.0004402339400257915,-0.0019683241844177246,0.0003223121166229248
2020-05-12,0.0,-0.003688210155814886,-0.014231204986572266,0.0012655556201934814
2020-05-13,0.0,0.00284941797144711,0.00083962082862854,0.005086541175842285
2020-05-14,0.0,-0.019956935197114944,-0.11342984437942505,0.017516374588012695
2020-05-15,0.0,0.008822524920105934,-0.021414756774902344,0.035762399435043335
2020-05-16,0.0,-0.00482980627566576,-0.027988016605377197,0.009833991527557373
2020-05-17,0.0,0.027744870632886887,0.0004201531410217285,0.12459471821784973
2020-05-18,0.0,-0.01792355254292488,-0.1310412883758545,0.03960949182510376
2020-05-19,0.0,-0.015223908238112926,-0.07571804523468018,0.0033561289310455322
2020-05-20,0.0,-0.0002386689156992361,-0.0026816725730895996,0.0026117265224456787
2020-05-21,0.0,-0.016865085810422897,-0.0748644471168518,-0.0009657144546508789
2020-05-22,0.0,0.002280551241710782,0.00011157989501953125,0.0043420493602752686
2020-05-23,0.0,-6.806850251450669e-06,-0.0007538795471191406,0.0009766817092895508
2020-05-24,0.0,-0.0019221305847167969,-0.002833724021911621,-0.0012202262878417969
2020-05-25,0.0,0.00041741132736206055,-0.0010066032409667969,0.002385258674621582
2020-05-26,1.0,0.6006701588630676,-0.0337865948677063,0.9985082745552063
2020-05-27,0.0,0.1688830554485321,0.0021414756774902344,0.8342653512954712
2020-05-28,0.0,0.14127279818058014,-0.0024304986000061035,0.7102312445640564
2020-05-29,0.0,0.12079659849405289,0.00010955333709716797,0.5284655094146729
2020-05-30,0.0,0.0009440839057788253,-0.0007396340370178223,0.005457520484924316
2020-05-31,0.0,-2.849102020263672e-05,-0.0005590319633483887,0.0007120966911315918
2020-06-01,0.0,-0.00015486478514503688,-0.0009743571281433105,0.0007459819316864014
2020-06-02,0.0,0.004469186067581177,-0.014636456966400146,0.03914600610733032
2020-06-03,0.0,-0.0008977770921774209,-0.0014458298683166504,-0.00033092498779296875
2020-06-04,0.0,0.15087322890758514,-0.0007011294364929199,0.7479487657546997
2020-06-05,1.0,0.3962348401546478,-0.013592779636383057,0.9961042404174805
2020-06-06,0.0,-9.923577454173937e-05,-0.0013044476509094238,0.001104593276977539
2020-06-07,0.0,0.008461976423859596,-0.015064001083374023,0.07051241397857666
2020-06-08,0.0,-0.0006797909736633301,-0.0013436079025268555,9.018182754516602e-05
2020-06-09,0.0,-0.005601441953331232,-0.02811199426651001,0.004169076681137085
2020-06-10,0.0,0.002739679766818881,-0.0002645254135131836,0.00791582465171814
2020-06-11,0.0,-0.012975400313735008,-0.061527252197265625,0.0005350410938262939
2020-06-12,0.0,0.013953221030533314,0.0005163252353668213,0.06267103552818298
2020-06-13,0.0,0.19152073562145233,0.0001220703125,0.9497218132019043
2020-06-14,1.0,0.9965977668762207,0.9959359169006348,0.9972477555274963
2020-06-15,0.0,0.10240407288074493,-0.00020885467529296875,0.47744160890579224
2020-06-16,0.0,0.002075153635814786,0.0006829500198364258,0.003269195556640625
2020-06-17,1.0,0.8050767779350281,0.04281371831893921,0.9972415566444397
2020-06-18,0.0,0.00188368558883667,-0.0009226799011230469,0.0034033358097076416
2020-06-19,0.0,0.06635682284832001,-0.0024187564849853516,0.3305569589138031
2020-06-20,0.0,-0.006459408905357122,-0.0315706729888916,0.0021261274814605713
2020-06-21,0.0,0.04037456959486008,-0.00010263919830322266,0.19962453842163086
2020-06-22,1.0,0.5901228785514832,-0.30328404903411865,0.9983384609222412
2020-06-23,0.0,0.08104723691940308,0.00026983022689819336,0.4028216600418091
2020-06-24,0.0,0.0722455233335495,0.000354766845703125,0.2697904706001282
2020-06-25,0.0,-0.0032441080547869205,-0.016521334648132324,0.002187758684158325
2020-06-26,1.0,0.4413236975669861,-0.013457179069519043,0.9973751306533813
2020-06-27,0.0,-0.00019515752501320094,-0.0011922121047973633,0.0004979372024536133
2020-06-28,0.0,0.040145982056856155,-9.834766387939453e-05,0.1938016414642334
2020-06-29,0.0,0.059668779373168945,0.0005597174167633057,0.29342132806777954
2020-06-30,0.0,0.023290669545531273,-0.0011258125305175781,0.11853647232055664
2020-07-01,0.0,0.0004341006278991699,-0.0007854104042053223,0.0013853907585144043
2020-07-02,0.0,0.00011098980758106336,-0.001444101333618164,0.0014933943748474121
2020-07-03,1.0,0.8000962138175964,0.008916795253753662,0.9990572333335876
2020-07-04,0.0,0.0534222237765789,0.001355975866317749,0.25807642936706543
2020-07-05,0.0,0.008663803339004517,-0.0003769397735595703,0.042766690254211426
2020-07-06,0.0,0.04317454621195793,-0.0004807710647583008,0.21472549438476562
2020-07-07,0.0,0.004774671979248524,-0.00215226411819458,0.023081213235855103
2020-07-08,0.0,0.0008339285850524902,-0.0005002021789550781,0.0019395947456359863
2020-07-09,2.0,2.5381715297698975,1.9983290433883667,2.9594430923461914
2020-07-10,3.0,2.9986212253570557,2.9967687129974365,3.001091241836548
2020-07-11,1.0,0.7961918115615845,-0.015988409519195557,1.0003483295440674
2020-07-12,0.0,0.0012194752926006913,-0.00032019615173339844,0.0021249353885650635
2020-07-13,3.0,2.4099843502044678,0.050647884607315063,3.0004429817199707
2020-07-14,2.0,1.8060518503189087,0.010657817125320435,3.021005392074585
2020-07-15,0.0,0.40492409467697144,0.0005753636360168457,1.0212169885635376
2020-07-16,1.0,0.9997872114181519,0.9985414743423462,1.000840187072754
2020-07-17,2.0,1.8143310546875,1.0735923051834106,2.000627040863037
2020-07-18,0.0,0.0004041135252919048,-0.0007144808769226074,0.0011636018753051758
2020-07-19,,-0.014860892668366432,-0.07752484083175659,0.033593177795410156
2020-07-20,,0.7549958229064941,0.3245425522327423,1.2001436948776245
2020-07-21,,0.7895783185958862,0.3357446789741516,1.2916054725646973
2020-07-22,,0.5174263715744019,0.06344375014305115,1.0468578338623047
2020-07-23,,0.9716039896011353,0.9109663963317871,1.028807520866394
2020-07-24,,1.738199234008789,0.9746781587600708,1.9716628789901733
2020-07-25,,-0.006992363836616278,-0.026698410511016846,0.012884199619293213
