,Maine,forecast,interval_low,interval_high
2020-06-10,0.0,1.065435032105763,1.065435032105763,1.065435032105763
2020-06-11,0.0,0.614820598715266,0.614820598715266,0.614820598715266
2020-06-12,0.0,0.6444501102331974,0.6444501102331974,0.6444501102331974
2020-06-13,0.0,0.30691150125330885,0.30691150125330885,0.30691150125330885
2020-06-14,0.0,0.2264008285868362,0.2264008285868362,0.2264008285868362
2020-06-15,1.0,1.1438048223839732,1.1438048223839732,1.1438048223839732
2020-06-16,0.0,0.15286360939458654,0.15286360939458654,0.15286360939458654
2020-06-17,1.0,1.0266640724571245,1.0266640724571245,1.0266640724571245
2020-06-18,0.0,0.3111926008693806,0.3111926008693806,0.3111926008693806
2020-06-19,0.0,0.12156707182175625,0.12156707182175625,0.12156707182175625
2020-06-20,0.0,0.47588753200252154,0.47588753200252154,0.47588753200252154
2020-06-21,0.0,0.42274239101507954,0.42274239101507954,0.42274239101507954
2020-06-22,0.0,0.5205611516626372,0.5205611516626372,0.5205611516626372
2020-06-23,0.0,0.4902852562164213,0.4902852562164213,0.4902852562164213
2020-06-24,1.0,1.373806221137582,1.373806221137582,1.373806221137582
2020-06-25,0.0,0.2961343918861688,0.2961343918861688,0.2961343918861688
2020-06-26,0.0,0.0675802225965384,0.0675802225965384,0.0675802225965384
2020-06-27,1.0,1.194734342511103,1.194734342511103,1.194734342511103
2020-06-28,0.0,0.12081511073523149,0.12081511073523149,0.12081511073523149
2020-06-29,1.0,1.1551126945407046,1.1551126945407046,1.1551126945407046
2020-06-30,0.0,0.5233382889310724,0.5233382889310724,0.5233382889310724
2020-07-01,0.0,0.3383698168965682,0.3383698168965682,0.3383698168965682
2020-07-02,0.0,0.637887561827065,0.637887561827065,0.637887561827065
2020-07-03,0.0,0.500870441560892,0.500870441560892,0.500870441560892
2020-07-04,2.0,2.5159369008096606,2.5159369008096606,2.5159369008096606
2020-07-05,2.0,2.5679713625777434,2.5679713625777434,2.5679713625777434
2020-07-06,0.0,0.3746172910226071,0.3746172910226071,0.3746172910226071
2020-07-07,1.0,1.462706107515985,1.462706107515985,1.462706107515985
2020-07-08,0.0,0.6165082295021245,0.6165082295021245,0.6165082295021245
2020-07-09,1.0,1.4508301888823845,1.4508301888823845,1.4508301888823845
2020-07-10,0.0,1.018351534157978,1.018351534157978,1.018351534157978
2020-07-11,1.0,1.8471954520058347,1.8471954520058347,1.8471954520058347
2020-07-12,2.0,3.0912222275240975,3.0912222275240975,3.0912222275240975
2020-07-13,0.0,0.8042673455976606,0.8042673455976606,0.8042673455976606
2020-07-14,0.0,0.6449017175474006,0.6449017175474006,0.6449017175474006
2020-07-15,0.0,0.7202924773296429,0.7202924773296429,0.7202924773296429
2020-07-16,0.0,0.3853130338833875,0.3853130338833875,0.3853130338833875
2020-07-17,1.0,1.49862676082964,1.49862676082964,1.49862676082964
2020-07-18,2.0,2.5566591651365806,2.5566591651365806,2.5566591651365806
2020-07-19,0.0,0.5000793371640431,0.5000793371640431,0.5000793371640431
2020-07-20,,0.37907878502797887,-1.3674518237675455,2.1256093938235034
2020-07-21,,0.5810391880239797,-1.1698887049470792,2.331967080995039
2020-07-22,,0.36890974344242355,-1.3823683291161681,2.1201878160010152
2020-07-23,,0.6328279319264273,-1.1476242678623243,2.4132801317151786
2020-07-24,,0.7675580491123439,-1.020774686748514,2.5558907849732018
2020-07-25,,0.7233747119362827,-1.0924457297706627,2.5391951536432282
2020-07-26,,0.7020955650587931,-1.1715897389688865,2.575780869086473
