,Rhode Island,forecast,interval_low,interval_high
2020-05-24,11.0,10.662964820861816,9.30737018585205,11.89450454711914
2020-05-25,0.0,11.741433143615723,10.333335876464844,13.775375366210938
2020-05-26,26.0,11.398649215698242,10.802005767822266,11.862375259399414
2020-05-27,21.0,11.547945976257324,11.323030471801758,11.702946662902832
2020-05-28,22.0,13.11491870880127,10.455809593200684,15.782177925109863
2020-05-29,16.0,12.472517013549805,11.013720512390137,14.23361587524414
2020-05-30,18.0,10.696516036987305,10.044185638427734,11.318516731262207
2020-05-31,7.0,14.600593566894531,12.469470024108887,16.18460464477539
2020-06-01,2.0,12.77845573425293,12.34683895111084,13.110971450805664
2020-06-02,12.0,12.657453536987305,9.525453567504883,14.130297660827637
2020-06-03,10.0,10.949789047241211,7.453955173492432,13.758007049560547
2020-06-04,14.0,9.762346267700195,7.297903537750244,13.195998191833496
2020-06-05,16.0,12.375844955444336,11.021161079406738,12.80853271484375
2020-06-06,0.0,15.453892707824707,12.903417587280273,17.68718910217285
2020-06-07,0.0,12.637530326843262,10.676271438598633,13.931121826171875
2020-06-08,27.0,11.335444450378418,10.668031692504883,11.878429412841797
2020-06-09,9.0,9.945772171020508,8.25631332397461,11.225534439086914
2020-06-10,4.0,9.078426361083984,6.764885425567627,11.510290145874023
2020-06-11,11.0,7.762443542480469,6.523648738861084,10.596317291259766
2020-06-12,10.0,8.9075927734375,8.642901420593262,9.346787452697754
2020-06-13,0.0,11.776141166687012,10.241015434265137,13.07893180847168
2020-06-14,0.0,10.293575286865234,9.10266399383545,10.903177261352539
2020-06-15,18.0,10.59480094909668,9.82620906829834,11.532220840454102
2020-06-16,14.0,8.881071090698242,4.699994087219238,10.443629264831543
2020-06-17,11.0,9.080194473266602,5.268685340881348,10.649652481079102
2020-06-18,9.0,10.319916725158691,8.482626914978027,11.667600631713867
2020-06-19,9.0,9.741782188415527,9.067469596862793,10.648935317993164
2020-06-20,0.0,9.36152458190918,7.812230110168457,10.258267402648926
2020-06-21,0.0,9.485675811767578,8.241327285766602,10.089543342590332
2020-06-22,9.0,9.317505836486816,8.719759941101074,9.871411323547363
2020-06-23,3.0,9.52974796295166,6.828624248504639,10.400121688842773
2020-06-24,6.0,9.25096321105957,6.854635715484619,10.050430297851562
2020-06-25,8.0,10.400116920471191,8.925528526306152,11.478861808776855
2020-06-26,7.0,11.294260025024414,10.2177152633667,12.36742115020752
2020-06-27,0.0,10.776403427124023,9.260299682617188,11.820372581481934
2020-06-28,0.0,6.889344215393066,5.600759029388428,7.596502780914307
2020-06-29,19.0,6.4641265869140625,5.952747821807861,6.9047088623046875
2020-06-30,4.0,5.917966842651367,4.590308666229248,6.4726362228393555
2020-07-01,6.0,5.939202308654785,4.502430438995361,6.7794270515441895
2020-07-02,3.0,6.134433746337891,5.012098789215088,6.694119453430176
2020-07-03,1.0,6.707014560699463,6.3990397453308105,7.030160903930664
2020-07-04,0.0,7.235922336578369,6.217891693115234,8.00047779083252
2020-07-05,0.0,7.424718379974365,6.309814929962158,7.878615856170654
2020-07-06,0.0,7.603533744812012,6.955738544464111,8.266685485839844
2020-07-07,9.0,7.312136173248291,5.412707805633545,8.003816604614258
2020-07-08,2.0,7.6311516761779785,6.233133316040039,8.135149002075195
2020-07-09,3.0,8.559160232543945,6.980695724487305,9.5180082321167
2020-07-10,2.0,8.540722846984863,7.8088836669921875,9.245813369750977
2020-07-11,0.0,7.883008003234863,7.108595848083496,8.48815631866455
2020-07-12,0.0,2.5452280044555664,1.8536732196807861,2.9977729320526123
2020-07-13,8.0,2.60109281539917,2.0961945056915283,2.9545938968658447
2020-07-14,1.0,3.1219310760498047,2.3926942348480225,3.5429253578186035
2020-07-15,2.0,2.993710994720459,2.150710105895996,3.3543686866760254
2020-07-16,1.0,3.3993468284606934,2.6102914810180664,3.901493787765503
2020-07-17,2.0,3.957306385040283,3.6231467723846436,4.480643272399902
2020-07-18,0.0,3.8619627952575684,3.1530869007110596,4.557742118835449
2020-07-19,,3.2321534156799316,2.413520336151123,3.6535866260528564
2020-07-20,,3.400365114212036,2.7904322147369385,3.901987314224243
2020-07-21,,3.435394287109375,2.8379576206207275,3.909733772277832
2020-07-22,,3.753516435623169,3.396798610687256,4.213978290557861
2020-07-23,,4.159005165100098,3.0454554557800293,4.7925286293029785
2020-07-24,,4.12478494644165,3.784510850906372,4.623253345489502
2020-07-25,,3.770186185836792,3.3800017833709717,4.22863245010376
