,Virgin Islands,forecast,interval_low,interval_high
2020-07-08,122.0,126.89749908447266,121.99744415283203,146.48838806152344
2020-07-09,144.0,145.75254821777344,143.99801635742188,152.76321411132812
2020-07-10,153.0,155.79977416992188,152.99891662597656,166.9969482421875
2020-07-11,167.0,167.0001983642578,166.99879455566406,167.0027618408203
2020-07-12,181.0,191.29360961914062,180.99867248535156,207.13514709472656
2020-07-13,206.0,205.98556518554688,205.92855834960938,206.00064086914062
2020-07-14,206.0,205.999755859375,205.99900817871094,206.00038146972656
2020-07-15,243.0,244.60897827148438,242.99964904785156,248.99510192871094
2020-07-16,249.0,248.99978637695312,248.99899291992188,249.00070190429688
2020-07-17,263.0,263.00018310546875,262.99981689453125,263.00103759765625
2020-07-18,283.0,274.99591064453125,262.9891662597656,282.9999694824219
2020-07-19,,274.9916076660156,262.9759826660156,282.9994201660156
2020-07-20,,268.2798767089844,248.8074951171875,282.945068359375
2020-07-21,,268.27984619140625,248.8007354736328,282.9443359375
2020-07-22,,270.12103271484375,250.9046630859375,282.9444580078125
2020-07-23,,270.1231994628906,250.915283203125,282.947998046875
2020-07-24,,274.9154052734375,262.9912109375,282.95001220703125
2020-07-25,,274.99066162109375,262.99005126953125,282.9989318847656
