,Oregon,forecast,interval_low,interval_high
2020-04-05,169.0,92.70457458496094,2.3083605766296387,168.92906188964844
2020-04-06,0.0,19.684284210205078,0.12124350666999817,97.56538391113281
2020-04-07,64.0,63.80669403076172,63.594058990478516,63.97636032104492
2020-04-08,49.0,57.77717971801758,49.12689208984375,92.0318374633789
2020-04-09,140.0,139.69668579101562,139.5099334716797,139.7941131591797
2020-04-10,1.0,15.121469497680664,1.1257011890411377,70.69764709472656
2020-04-11,49.0,49.03791427612305,49.01875686645508,49.0702018737793
2020-04-12,156.0,134.78355407714844,50.76864242553711,155.9779052734375
2020-04-13,57.0,51.53068923950195,42.172977447509766,56.967796325683594
2020-04-14,49.0,47.87032699584961,43.46213912963867,49.00594711303711
2020-04-15,30.0,30.246387481689453,30.10464096069336,30.443986892700195
2020-04-16,73.0,72.88885498046875,72.76536560058594,72.97856140136719
2020-04-17,49.0,52.384239196777344,48.89998245239258,65.77362823486328
2020-04-18,59.0,62.12165069580078,58.85149002075195,70.0246810913086
2020-04-19,66.0,64.92520904541016,60.66818618774414,66.16989135742188
2020-04-20,47.0,50.26549530029297,47.010711669921875,62.96949005126953
2020-04-21,47.0,48.5482177734375,46.716522216796875,55.226646423339844
2020-04-22,55.0,56.06882858276367,55.0753059387207,57.89201354980469
2020-04-23,68.0,67.71726989746094,67.55377960205078,67.88414764404297
2020-04-24,50.0,50.255393981933594,50.13534164428711,50.52976608276367
2020-04-25,76.0,75.74036407470703,75.5206527709961,75.8715591430664
2020-04-26,58.0,64.61544036865234,58.07143783569336,74.49585723876953
2020-04-27,43.0,46.586585998535156,42.92349624633789,61.10184860229492
2020-04-28,31.0,37.397300720214844,31.0509033203125,62.20988845825195
2020-04-29,61.0,57.872276306152344,45.37337875366211,61.37044906616211
2020-04-30,64.0,63.6708869934082,62.31510925292969,64.04647827148438
2020-05-01,69.0,68.9514389038086,68.88706970214844,69.03844451904297
2020-05-02,56.0,56.832862854003906,55.62457275390625,60.379398345947266
2020-05-03,45.0,64.69017028808594,45.038631439208984,123.51409149169922
2020-05-04,79.0,73.0086898803711,49.55989074707031,78.98988342285156
2020-05-05,80.0,77.83757019042969,72.41182708740234,80.09469604492188
2020-05-06,77.0,76.89498901367188,76.81937408447266,76.95999908447266
2020-05-07,73.0,81.30406188964844,73.15054321289062,92.74274444580078
2020-05-08,79.0,79.10627746582031,78.91442108154297,79.38697814941406
2020-05-09,92.0,91.97356414794922,91.90933227539062,92.02908325195312
2020-05-10,68.0,67.34679412841797,65.22737121582031,68.0226821899414
2020-05-11,58.0,58.23407745361328,58.06658172607422,58.403480529785156
2020-05-12,72.0,74.9852294921875,71.64005279541016,87.71233367919922
2020-05-13,58.0,58.075889587402344,57.765377044677734,58.26516342163086
2020-05-14,63.0,64.95893859863281,62.986175537109375,69.84535217285156
2020-05-15,62.0,61.94916915893555,61.8112678527832,62.02537536621094
2020-05-16,71.0,70.85214233398438,70.7347412109375,70.97273254394531
2020-05-17,11.0,11.165054321289062,11.032709121704102,11.416182518005371
2020-05-18,64.0,63.82171630859375,63.462371826171875,64.00358581542969
2020-05-19,39.0,48.82862091064453,39.20225524902344,64.30598449707031
2020-05-20,75.0,74.75059509277344,74.58379364013672,74.936279296875
2020-05-21,16.0,16.260461807250977,16.126934051513672,16.436311721801758
2020-05-22,47.0,42.8327751159668,27.051395416259766,46.941650390625
2020-05-23,24.0,28.231990814208984,24.058517456054688,44.33511734008789
2020-05-24,39.0,39.22411346435547,38.873531341552734,40.32137680053711
2020-05-25,22.0,23.139389038085938,21.95435333251953,27.692710876464844
2020-05-26,18.0,24.589120864868164,17.996007919311523,50.758670806884766
2020-05-27,71.0,65.71903991699219,44.97602844238281,70.9989242553711
2020-05-28,48.0,47.91584014892578,47.83751678466797,47.971500396728516
2020-05-29,45.0,45.116519927978516,45.068931579589844,45.220943450927734
2020-05-30,54.0,54.37327194213867,52.86812210083008,57.24042510986328
2020-05-31,58.0,58.59737014770508,57.96106719970703,61.05561065673828
2020-06-01,59.0,58.9882698059082,58.950645446777344,59.076072692871094
2020-06-02,33.0,38.20380783081055,33.0269660949707,58.58763885498047
2020-06-03,64.0,63.968971252441406,63.947452545166016,63.98779296875
2020-06-04,75.0,78.80455017089844,71.78408813476562,96.94427490234375
2020-06-05,96.0,89.22575378417969,55.00246047973633,100.48077392578125
2020-06-06,0.0,53.80830764770508,0.061680108308792114,90.87442779541016
2020-06-07,92.0,91.99435424804688,91.9399185180664,92.04177856445312
2020-06-08,260.0,183.96543884277344,55.023841857910156,259.9183654785156
2020-06-09,66.0,74.45295715332031,66.06452941894531,107.4093246459961
2020-06-10,72.0,71.98909759521484,71.9155044555664,72.0417709350586
2020-06-11,177.0,157.04725646972656,78.21183013916016,176.93309020996094
2020-06-12,140.0,96.57841491699219,13.007658004760742,140.50369262695312
2020-06-13,0.0,51.4624137878418,-0.04713207483291626,257.2425537109375
2020-06-14,259.0,167.38818359375,17.682655334472656,258.8685302734375
2020-06-15,184.0,189.15440368652344,184.01284790039062,209.5454559326172
2020-06-16,278.0,277.881103515625,277.6260681152344,277.97369384765625
2020-06-17,120.0,120.1311264038086,120.0680160522461,120.24600982666016
2020-06-18,148.0,150.7312469482422,147.9903106689453,161.6195831298828
2020-06-19,206.0,205.7826385498047,205.61199951171875,205.97874450683594
2020-06-20,178.0,182.9073486328125,178.01205444335938,201.93057250976562
2020-06-21,187.0,185.6476287841797,180.650634765625,187.05491638183594
2020-06-22,146.0,153.88363647460938,146.00994873046875,184.98779296875
2020-06-23,191.0,190.9476318359375,190.7884521484375,191.0027313232422
2020-06-24,170.0,159.5657501220703,118.1315689086914,170.0096893310547
2020-06-25,124.0,124.20094299316406,124.08189392089844,124.320068359375
2020-06-26,250.0,249.90127563476562,249.81089782714844,250.010009765625
2020-06-27,276.0,276.0020751953125,275.9591064453125,276.0675354003906
2020-06-28,247.0,251.08547973632812,246.99569702148438,262.9164123535156
2020-06-29,144.0,148.8571319580078,144.00103759765625,168.24476623535156
2020-06-30,171.0,179.38900756835938,167.2777862548828,207.74459838867188
2020-07-01,275.0,269.12359619140625,245.41896057128906,275.15069580078125
2020-07-02,363.0,358.82196044921875,342.4775390625,363.0050048828125
2020-07-03,342.0,334.6690368652344,305.4029541015625,342.0279235839844
2020-07-04,294.0,293.4151306152344,291.0627136230469,294.0222473144531
2020-07-05,300.0,293.6354064941406,270.6416015625,300.10235595703125
2020-07-06,165.0,173.3057861328125,164.89675903320312,206.60951232910156
2020-07-07,210.0,212.7854461669922,209.96644592285156,223.77386474609375
2020-07-08,212.0,212.0223846435547,211.94964599609375,212.15919494628906
2020-07-09,371.0,370.9939270019531,370.9012451171875,371.12060546875
2020-07-10,266.0,277.36737060546875,266.00152587890625,322.5586242675781
2020-07-11,397.0,354.371826171875,263.0516357421875,396.9848327636719
2020-07-12,319.0,310.0308532714844,273.95166015625,319.0779724121094
2020-07-13,268.0,264.36456298828125,229.99014282226562,287.94989013671875
2020-07-14,367.0,323.89215087890625,236.5248565673828,366.9834289550781
2020-07-15,276.0,275.9939880371094,275.9546813964844,276.04779052734375
2020-07-16,428.0,428.0086364746094,427.97735595703125,428.0469055175781
2020-07-17,293.0,298.8389892578125,292.9684143066406,322.0811767578125
2020-07-18,347.0,346.97320556640625,346.9056396484375,347.0563049316406
2020-07-19,,324.7439270019531,301.7913513183594,348.6299743652344
2020-07-20,,258.3946838378906,223.367431640625,332.00555419921875
2020-07-21,,301.04974365234375,227.18911743164062,399.0157470703125
2020-07-22,,281.3210144042969,254.55178833007812,345.2235412597656
2020-07-23,,360.7056884765625,311.8225402832031,425.5116271972656
2020-07-24,,306.6029052734375,289.6768493652344,324.128662109375
2020-07-25,,346.2178039550781,344.2543640136719,348.2747497558594
