,New Hampshire,forecast,interval_low,interval_high
2020-05-07,22.0,14.235513687133789,0.7304444909095764,21.99412727355957
2020-05-08,7.0,9.477348327636719,6.993134021759033,13.986356735229492
2020-05-09,10.0,7.597317695617676,3.6989386081695557,9.99817180633545
2020-05-10,2.0,2.001455783843994,1.9987558126449585,2.0042810440063477
2020-05-11,0.0,0.06744001805782318,-0.0014227628707885742,0.31991976499557495
2020-05-12,9.0,6.4875688552856445,2.2088873386383057,8.997483253479004
2020-05-13,8.0,6.801078796386719,2.003708600997925,8.00393295288086
2020-05-14,1.0,2.2795557975769043,0.9976321458816528,7.376870155334473
2020-05-15,0.0,0.007364779710769653,-0.002749145030975342,0.02039271593093872
2020-05-16,20.0,19.987873077392578,19.98080062866211,19.992490768432617
2020-05-17,1.0,1.0037310123443604,0.9993478059768677,1.0100650787353516
2020-05-18,0.0,1.4873101711273193,-0.009086012840270996,7.439864158630371
2020-05-19,0.0,8.045148849487305,0.0006046295166015625,15.564146041870117
2020-05-20,18.0,15.94122314453125,7.718703269958496,17.998912811279297
2020-05-21,9.0,8.630800247192383,7.5915727615356445,9.012267112731934
2020-05-22,5.0,4.972512245178223,4.819553852081299,5.0182647705078125
2020-05-23,4.0,3.7650375366210938,2.854132890701294,3.9987783432006836
2020-05-24,1.0,1.0022276639938354,0.9992870092391968,1.0080887079238892
2020-05-25,1.0,0.7189614772796631,-0.3944430947303772,1.0018798112869263
2020-05-26,4.0,4.003618240356445,3.9946672916412354,4.010340213775635
2020-05-27,9.0,8.996854782104492,8.989665985107422,9.006406784057617
2020-05-28,9.0,9.11341667175293,8.998822212219238,9.452884674072266
2020-05-29,6.0,5.154208183288574,1.7940685749053955,5.998143672943115
2020-05-30,0.0,0.00583572406321764,0.001977264881134033,0.008956998586654663
2020-05-31,7.0,4.45574426651001,0.42028388381004333,6.998064041137695
2020-06-01,0.0,0.0031492351554334164,0.0018033087253570557,0.004987210035324097
2020-06-02,11.0,10.993671417236328,10.990633964538574,10.996330261230469
2020-06-03,9.0,8.972529411315918,8.49604320526123,9.362475395202637
2020-06-04,8.0,8.194067001342773,7.995077133178711,8.961237907409668
2020-06-05,5.0,5.275446891784668,4.9917311668396,6.380883693695068
2020-06-06,5.0,4.898091793060303,4.491896629333496,5.004583358764648
2020-06-07,3.0,3.0010485649108887,3.0001022815704346,3.003944158554077
2020-06-08,0.0,-0.003109067678451538,-0.00805974006652832,5.033612251281738e-05
2020-06-09,0.0,0.008866989985108376,0.0036394894123077393,0.013496190309524536
2020-06-10,15.0,14.989530563354492,14.980626106262207,14.99738883972168
2020-06-11,7.0,9.074411392211914,7.001148223876953,13.860522270202637
2020-06-12,7.0,6.703352451324463,5.533298015594482,7.0007853507995605
2020-06-13,3.0,3.603008985519409,3.0069222450256348,5.011107921600342
2020-06-14,2.0,1.994741678237915,1.9884521961212158,1.9997738599777222
2020-06-15,0.0,0.002881425665691495,0.00021436810493469238,0.007675588130950928
