,Illinois,forecast,interval_low,interval_high
2020-06-27,26.0,26.010848999023438,26.001890182495117,26.019567489624023
2020-06-28,15.0,16.500263214111328,14.994409561157227,22.47808837890625
2020-06-29,14.0,16.19125747680664,11.682799339294434,27.308900833129883
2020-06-30,21.0,27.452199935913086,20.988706588745117,53.247894287109375
2020-07-01,28.0,41.20336151123047,28.00194549560547,93.98773193359375
2020-07-02,36.0,35.99385070800781,35.98695373535156,36.005470275878906
2020-07-03,18.0,17.42292594909668,8.671792984008789,24.44917106628418
2020-07-04,9.0,9.229647636413574,9.003296852111816,10.115006446838379
2020-07-05,6.0,6.00626277923584,5.99036169052124,6.028509140014648
2020-07-06,6.0,6.007264137268066,5.991824626922607,6.01693058013916
2020-07-07,247.0,200.27603149414062,13.530701637268066,246.98675537109375
2020-07-08,36.0,53.693511962890625,20.555830001831055,88.9822006225586
2020-07-09,20.0,23.57866096496582,19.999841690063477,37.86058044433594
2020-07-10,16.0,16.643627166748047,15.989201545715332,17.870447158813477
2020-07-11,24.0,22.5094051361084,19.716190338134766,24.012144088745117
2020-07-12,19.0,18.566394805908203,16.005481719970703,19.83140754699707
2020-07-13,6.0,6.007943153381348,5.997758388519287,6.025386333465576
2020-07-14,25.0,25.660785675048828,24.981599807739258,28.340547561645508
2020-07-15,8.0,17.03722381591797,8.02041244506836,53.03972625732422
2020-07-16,25.0,24.991809844970703,24.969554901123047,25.01067352294922
2020-07-17,13.0,14.344279289245605,13.012056350708008,19.658374786376953
2020-07-18,18.0,17.993988037109375,17.98690414428711,18.005231857299805
2020-07-19,,15.50873851776123,13.987545013427734,17.925085067749023
2020-07-20,,6.700892448425293,1.384476661682129,16.64413833618164
2020-07-21,,18.062374114990234,9.860147476196289,26.14394187927246
2020-07-22,,21.01776695251465,6.150436878204346,48.50033950805664
2020-07-23,,21.47092056274414,17.79867172241211,23.888961791992188
2020-07-24,,17.418859481811523,13.717706680297852,21.16425895690918
2020-07-25,,19.681997299194336,17.631860733032227,24.274858474731445
