,Missouri,forecast,interval_low,interval_high
2020-05-23,159.0,175.20298549107142,157.1940155029297,201.42552185058594
2020-05-24,249.0,171.70452444893974,154.2332763671875,199.4237060546875
2020-05-25,155.0,171.33033098493303,154.9738006591797,197.28341674804688
2020-05-26,172.0,173.80926949637276,155.96449279785156,191.2917938232422
2020-05-27,151.0,179.3677237374442,166.1708526611328,199.01498413085938
2020-05-28,211.0,185.95666721888952,175.9078826904297,197.26309204101562
2020-05-29,150.0,194.1823512486049,182.85379028320312,203.73138427734375
2020-05-30,167.0,199.37427629743303,181.1838836669922,220.1920166015625
2020-05-31,173.0,201.83502851213728,185.74595642089844,227.17343139648438
2020-06-01,214.0,198.81825256347656,178.6650848388672,229.55941772460938
2020-06-02,268.0,195.81710379464286,173.89292907714844,230.3106231689453
2020-06-03,243.0,195.00599670410156,168.686767578125,222.10110473632812
2020-06-04,288.0,197.2256840297154,174.2804718017578,226.613037109375
2020-06-05,167.0,200.66205705915178,180.86180114746094,227.4831085205078
2020-06-06,289.0,207.476802280971,194.28807067871094,238.59754943847656
2020-06-07,90.0,219.6285182407924,210.4727020263672,255.556884765625
2020-06-08,223.0,234.51976013183594,221.31365966796875,252.4977569580078
2020-06-09,211.0,248.18704877580916,238.0250701904297,264.0065612792969
2020-06-10,188.0,255.5475354875837,234.65158081054688,287.2093505859375
2020-06-11,192.0,255.47677176339286,226.92185974121094,294.6907043457031
2020-06-12,51.0,246.08443341936385,211.863525390625,299.1701965332031
2020-06-13,235.0,233.99168395996094,201.11053466796875,310.572265625
2020-06-14,30.0,219.89860316685267,187.16067504882812,277.5166320800781
2020-06-15,349.0,211.15302385602678,178.24142456054688,266.4891662597656
2020-06-16,246.0,205.12396240234375,172.02349853515625,257.16253662109375
2020-06-17,212.0,198.60907200404577,166.84384155273438,248.3656768798828
2020-06-18,302.0,191.75507027762276,163.530029296875,243.0031280517578
2020-06-19,296.0,187.3755100795201,161.81951904296875,215.7972869873047
2020-06-20,390.0,197.17467607770647,167.92396545410156,254.76841735839844
2020-06-21,403.0,215.3883514404297,179.85690307617188,277.1377868652344
2020-06-22,133.0,246.15921674455916,212.59832763671875,335.04248046875
2020-06-23,412.0,272.0174037388393,237.48406982421875,318.03662109375
2020-06-24,118.0,295.6893790108817,256.0484619140625,339.2301025390625
2020-06-25,514.0,320.81282697405135,291.5125427246094,337.7684326171875
2020-06-26,579.0,344.9447937011719,325.1916198730469,380.34295654296875
2020-06-27,356.0,365.4261692592076,323.54827880859375,414.96636962890625
2020-06-28,224.0,374.78625052315846,334.1123352050781,428.7634582519531
2020-06-29,519.0,369.05533272879467,339.1630554199219,408.2076110839844
2020-06-30,497.0,382.8281555175781,340.70306396484375,437.41375732421875
2020-07-01,292.0,410.2079119001116,372.8041687011719,449.3691101074219
2020-07-02,532.0,451.039786202567,418.093994140625,492.383056640625
2020-07-03,524.0,483.59786551339283,447.0447082519531,515.6573486328125
2020-07-04,423.0,495.2019304547991,466.6933288574219,526.5997314453125
2020-07-05,233.0,501.0696105957031,445.17547607421875,540.894775390625
2020-07-06,395.0,514.4137398856027,465.2198181152344,575.0855102539062
2020-07-07,707.0,526.3946010044643,483.56646728515625,591.5431518554688
2020-07-08,672.0,539.58152117048,494.0862121582031,576.21044921875
2020-07-09,820.0,557.5458592006138,493.1415710449219,615.6022338867188
2020-07-10,659.0,567.4462585449219,495.06005859375,635.7338256835938
2020-07-11,537.0,571.515851702009,520.1761474609375,650.3366088867188
2020-07-12,274.0,590.9442923409598,538.1176147460938,670.030029296875
2020-07-13,409.0,648.6377999441964,563.9392700195312,723.716064453125
2020-07-14,951.0,745.1654401506696,635.78759765625,796.642333984375
2020-07-15,817.0,842.1715872628348,728.3765869140625,924.5304565429688
2020-07-16,816.0,896.0161743164062,733.419921875,1010.53466796875
2020-07-17,865.0,882.4651314871652,716.1553955078125,1030.800537109375
2020-07-18,966.0,831.7812064034598,703.0767822265625,1025.8673095703125
2020-07-19,817.0,807.8121599469866,721.3881225585938,925.5453491210938
2020-07-20,581.0,861.8769269670759,794.148193359375,962.64306640625
2020-07-21,1092.0,995.7060982840402,865.3063354492188,1065.8818359375
2020-07-22,1303.0,1174.2049560546875,958.484375,1289.0167236328125
2020-07-23,1563.0,1343.0763916015626,1083.37158203125,1504.2550048828125
2020-07-24,1575.0,1469.4858093261719,1236.9349365234375,1605.6497802734375
