,Oklahoma,forecast,interval_low,interval_high
2020-04-23,123.0,172.14577178825675,172.14577178825675,172.14577178825675
2020-04-24,104.0,82.12425526520954,82.12425526520954,82.12425526520954
2020-04-25,73.0,25.86216496313763,25.86216496313763,25.86216496313763
2020-04-26,60.0,85.4558484691148,85.4558484691148,85.4558484691148
2020-04-27,27.0,115.24853965994788,115.24853965994788,115.24853965994788
2020-04-28,129.0,215.9938107782881,215.9938107782881,215.9938107782881
2020-04-29,63.0,43.160443718681385,43.160443718681385,43.160443718681385
2020-04-30,145.0,142.43766815737894,142.43766815737894,142.43766815737894
2020-05-01,130.0,118.47339460573525,118.47339460573525,118.47339460573525
2020-05-02,103.0,79.85146169548116,79.85146169548116,79.85146169548116
2020-05-03,121.0,107.71015190148233,107.71015190148233,107.71015190148233
2020-05-04,72.0,71.64020806140812,71.64020806140812,71.64020806140812
2020-05-05,83.0,107.66866497396632,107.66866497396632,107.66866497396632
2020-05-06,75.0,122.76824818107352,122.76824818107352,122.76824818107352
2020-05-07,128.0,181.6359907462948,181.6359907462948,181.6359907462948
2020-05-08,94.0,95.35207021126983,95.35207021126983,95.35207021126983
2020-05-09,66.0,78.40423700563534,78.40423700563534,78.40423700563534
2020-05-10,99.0,137.97574622539332,137.97574622539332,137.97574622539332
2020-05-11,24.0,21.551278960570386,21.551278960570386,21.551278960570386
2020-05-12,119.0,143.5521458080104,143.5521458080104,143.5521458080104
2020-05-13,126.0,133.3195853512894,133.3195853512894,133.3195853512894
2020-05-14,105.0,99.61110620893224,99.61110620893224,99.61110620893224
2020-05-15,124.0,145.11469246895078,145.11469246895078,145.11469246895078
2020-05-16,150.0,159.68358755266263,159.68358755266263,159.68358755266263
2020-05-17,73.0,6.448802309270334,6.448802309270334,6.448802309270334
2020-05-18,88.0,88.27398896721876,88.27398896721876,88.27398896721876
2020-05-19,91.0,153.22259285180394,153.22259285180394,153.22259285180394
2020-05-20,43.0,90.40225637393738,90.40225637393738,90.40225637393738
2020-05-21,148.0,209.1318755035129,209.1318755035129,209.1318755035129
2020-05-22,169.0,165.9513643210085,165.9513643210085,165.9513643210085
2020-05-23,111.0,49.01273887474816,49.01273887474816,49.01273887474816
2020-05-24,77.0,82.69370372590566,82.69370372590566,82.69370372590566
2020-05-25,53.0,114.07694914320277,114.07694914320277,114.07694914320277
2020-05-26,48.0,69.11101482776138,69.11101482776138,69.11101482776138
2020-05-27,91.0,104.79130273620754,104.79130273620754,104.79130273620754
2020-05-28,44.0,82.66701671734887,82.66701671734887,82.66701671734887
2020-05-29,65.0,162.29150846165575,162.29150846165575,162.29150846165575
2020-05-30,80.0,144.0553995698395,144.0553995698395,144.0553995698395
2020-05-31,0.0,0.0,0.0,0.0
2020-06-01,155.0,149.48796159926613,149.48796159926613,149.48796159926613
2020-06-02,119.0,68.4660234346312,68.4660234346312,68.4660234346312
2020-06-03,113.0,86.16812963054613,86.16812963054613,86.16812963054613
2020-06-04,102.0,141.99359805645076,141.99359805645076,141.99359805645076
2020-06-05,100.0,136.56759950773957,136.56759950773957,136.56759950773957
2020-06-06,52.0,3.596506864441672,3.596506864441672,3.596506864441672
2020-06-07,91.0,90.3876727629796,90.3876727629796,90.3876727629796
2020-06-08,55.0,99.6619290978089,99.6619290978089,99.6619290978089
2020-06-09,158.0,241.4125563749842,241.4125563749842,241.4125563749842
2020-06-10,120.0,119.88489705573042,119.88489705573042,119.88489705573042
2020-06-11,143.0,116.65520291591793,116.65520291591793,116.65520291591793
2020-06-12,223.0,186.6806590784674,186.6806590784674,186.6806590784674
2020-06-13,224.0,135.27278171619048,135.27278171619048,135.27278171619048
2020-06-14,158.0,70.60481909426703,70.60481909426703,70.60481909426703
2020-06-15,186.0,224.66731377602065,224.66731377602065,224.66731377602065
2020-06-16,228.0,269.4693326470011,269.4693326470011,269.4693326470011
2020-06-17,259.0,204.10085653651868,204.10085653651868,204.10085653651868
2020-06-18,451.0,387.10776383850714,387.10776383850714,387.10776383850714
2020-06-19,352.0,229.2013991589036,229.2013991589036,229.2013991589036
2020-06-20,331.0,283.41956893109875,283.41956893109875,283.41956893109875
2020-06-21,478.0,487.543529469492,487.543529469492,487.543529469492
2020-06-22,218.0,62.2050878418101,62.2050878418101,62.2050878418101
2020-06-23,297.0,281.7326668469219,281.7326668469219,281.7326668469219
2020-06-24,479.0,612.638596768887,612.638596768887,612.638596768887
2020-06-25,438.0,414.11321131599203,414.11321131599203,414.11321131599203
2020-06-26,399.0,333.74235063563265,333.74235063563265,333.74235063563265
2020-06-27,299.0,372.69606994629817,372.69606994629817,372.69606994629817
2020-06-28,301.0,374.5104628569318,374.5104628569318,374.5104628569318
2020-06-29,228.0,178.91832020913125,178.91832020913125,178.91832020913125
2020-06-30,582.0,612.5722149718644,612.5722149718644,612.5722149718644
2020-07-01,362.0,285.8102429464393,285.8102429464393,285.8102429464393
2020-07-02,412.0,504.75041874662384,504.75041874662384,504.75041874662384
2020-07-03,538.0,653.5760888422781,653.5760888422781,653.5760888422781
2020-07-04,579.0,402.9085627473284,402.9085627473284,402.9085627473284
2020-07-05,283.0,0.0,0.0,0.0
2020-07-06,431.0,553.015368758306,553.015368758306,553.015368758306
2020-07-07,858.0,1076.0907505149028,1076.0907505149028,1076.0907505149028
2020-07-08,674.0,393.76382629694467,393.76382629694467,393.76382629694467
2020-07-09,603.0,390.2935887577833,390.2935887577833,390.2935887577833
2020-07-10,595.0,728.9439849978988,728.9439849978988,728.9439849978988
2020-07-11,687.0,704.1191554411313,704.1191554411313,704.1191554411313
2020-07-12,456.0,173.8265340183455,173.8265340183455,173.8265340183455
2020-07-13,511.0,561.0856448940502,561.0856448940502,561.0856448940502
2020-07-14,994.0,1300.4542456133502,1300.4542456133502,1300.4542456133502
2020-07-15,1074.0,939.1886368339418,939.1886368339418,939.1886368339418
2020-07-16,626.0,225.9592426084463,225.9592426084463,225.9592426084463
2020-07-17,700.0,795.719120413272,795.719120413272,795.719120413272
2020-07-18,917.0,1019.286731096687,1019.286731096687,1019.286731096687
2020-07-19,209.0,0.0,0.0,0.0
2020-07-20,,462.61049770061345,462.61049770061345,462.61049770061345
2020-07-21,,1086.7153189524256,1086.7153189524256,1086.7153189524256
2020-07-22,,926.3970381425258,926.3970381425258,926.3970381425258
2020-07-23,,567.0202896174906,567.0202896174906,567.0202896174906
2020-07-24,,831.4717851648657,831.4717851648657,831.4717851648657
2020-07-25,,775.8732605133287,775.8732605133287,775.8732605133287
2020-07-26,,315.7470091283098,315.7470091283098,315.7470091283098
