,Virgin Islands,forecast,interval_low,interval_high
2020-06-28,0.0,0.45263972878456116,0.34046614170074463,0.6098271012306213
2020-06-29,0.0,0.6221486926078796,0.5262812972068787,0.7728256583213806
2020-06-30,0.0,0.4214443266391754,0.277106910943985,0.5156822204589844
2020-07-01,9.0,0.9330578446388245,0.7103736996650696,1.120147705078125
2020-07-02,2.0,0.8755246996879578,0.814858078956604,0.9365305304527283
2020-07-03,6.0,0.8841771483421326,0.5655985474586487,1.1376241445541382
2020-07-04,13.0,1.1667758226394653,1.0472646951675415,1.2466084957122803
2020-07-05,0.0,1.4769362211227417,1.222575306892395,1.8023134469985962
2020-07-06,1.0,0.8583380579948425,0.2981400787830353,1.7245721817016602
2020-07-07,4.0,1.6628328561782837,1.2301044464111328,1.934814214706421
2020-07-08,6.0,0.7825491428375244,0.0,1.8236690759658813
2020-07-09,22.0,1.2123833894729614,0.8817786574363708,1.8084262609481812
2020-07-10,9.0,2.382580518722534,1.9163403511047363,3.2477314472198486
2020-07-11,14.0,1.231711506843567,0.724915087223053,1.8325976133346558
2020-07-12,14.0,8.256351470947266,7.021724700927734,10.403189659118652
2020-07-13,25.0,9.493988037109375,8.834903717041016,10.767312049865723
2020-07-14,0.0,11.342358589172363,8.69508171081543,15.28193473815918
2020-07-15,37.0,11.437262535095215,10.189565658569336,12.599892616271973
2020-07-16,6.0,10.745330810546875,9.488468170166016,11.474379539489746
2020-07-17,14.0,11.580409049987793,10.44012451171875,12.610894203186035
2020-07-18,20.0,12.096211433410645,9.982439994812012,15.785951614379883
2020-07-19,,46.658172607421875,34.876495361328125,64.55557250976562
2020-07-20,,77.53514862060547,44.31989669799805,101.71556854248047
2020-07-21,,61.4150390625,47.63081741333008,68.5877914428711
2020-07-22,,84.3003921508789,49.77370071411133,109.13797760009766
2020-07-23,,92.2151870727539,81.67105102539062,112.18065643310547
2020-07-24,,117.585205078125,88.50572967529297,136.79014587402344
2020-07-25,,97.28694915771484,78.51628112792969,113.04032897949219
