,Maryland,forecast,interval_low,interval_high
2020-07-14,733.0,450.3539123535156,427.85369873046875,468.30657958984375
2020-07-15,756.0,449.5897521972656,426.9758605957031,466.94293212890625
2020-07-16,648.0,452.9883728027344,433.49359130859375,465.21881103515625
2020-07-17,707.0,457.7835998535156,432.0478210449219,478.8455505371094
2020-07-18,835.0,457.968505859375,435.03826904296875,471.0163269042969
2020-07-19,925.0,468.3072204589844,442.0136413574219,482.8829345703125
2020-07-20,,599.9895629882812,561.75927734375,620.28955078125
2020-07-21,,611.541015625,585.2424926757812,636.4993286132812
2020-07-22,,604.7003784179688,589.9268188476562,616.0675659179688
2020-07-23,,601.0115356445312,581.01953125,623.850341796875
2020-07-24,,607.3645629882812,582.377197265625,627.6589965820312
2020-07-25,,610.9630737304688,589.0218505859375,630.6925659179688
2020-07-26,,618.6326293945312,588.68798828125,641.8217163085938
