,Montana,forecast,interval_low,interval_high
2020-04-08,13.0,0.0,0.0,0.0
2020-04-09,22.0,38.58393303281059,38.58393303281059,38.58393303281059
2020-04-10,11.0,0.0,0.0,0.0
2020-04-11,12.0,27.708235023428603,27.708235023428603,27.708235023428603
2020-04-12,10.0,14.392997907297659,14.392997907297659,14.392997907297659
2020-04-13,7.0,10.306351747905744,10.306351747905744,10.306351747905744
2020-04-14,5.0,16.04197522939081,16.04197522939081,16.04197522939081
2020-04-15,5.0,9.230346068583952,9.230346068583952,9.230346068583952
2020-04-16,11.0,15.180743175763194,15.180743175763194,15.180743175763194
2020-04-17,7.0,0.0,0.0,0.0
2020-04-18,4.0,7.389977689711045,7.389977689711045,7.389977689711045
2020-04-19,7.0,9.62420547453696,9.62420547453696,9.62420547453696
2020-04-20,0.0,0.0,0.0,0.0
2020-04-21,4.0,14.635495467315222,14.635495467315222,14.635495467315222
2020-04-22,2.0,0.0,0.0,0.0
2020-04-23,3.0,5.908188104493121,5.908188104493121,5.908188104493121
2020-04-24,2.0,1.5915645392726903,1.5915645392726903,1.5915645392726903
2020-04-25,1.0,0.0,0.0,0.0
2020-04-26,3.0,4.827187260721397,4.827187260721397,4.827187260721397
2020-04-27,1.0,0.0,0.0,0.0
2020-04-28,2.0,4.369581420934967,4.369581420934967,4.369581420934967
2020-04-29,0.0,0.0,0.0,0.0
2020-04-30,2.0,4.150552425848879,4.150552425848879,4.150552425848879
2020-05-01,0.0,0.0,0.0,0.0
2020-05-02,2.0,4.032599461080368,4.032599461080368,4.032599461080368
2020-05-03,0.0,0.0,0.0,0.0
2020-05-04,2.0,3.893419587804386,3.893419587804386,3.893419587804386
2020-05-05,-1.0,0.0,0.0,0.0
2020-05-06,0.0,3.5003985952103207,3.5003985952103207,3.5003985952103207
2020-05-07,0.0,0.06105857488186395,0.06105857488186395,0.06105857488186395
2020-05-08,2.0,1.8671224296222468,1.8671224296222468,1.8671224296222468
2020-05-09,0.0,0.0,0.0,0.0
2020-05-10,0.0,1.9038392918674307,1.9038392918674307,1.9038392918674307
2020-05-11,1.0,1.6824655842698581,1.6824655842698581,1.6824655842698581
2020-05-12,2.0,0.4533611390506005,0.4533611390506005,0.4533611390506005
2020-05-13,1.0,0.24945078709076696,0.24945078709076696,0.24945078709076696
2020-05-14,0.0,1.2155165750160786,1.2155165750160786,1.2155165750160786
2020-05-15,4.0,6.171434563663898,6.171434563663898,6.171434563663898
