,Florida,forecast,interval_low,interval_high
2020-05-18,24.0,63.31586383736297,63.31586383736297,63.31586383736297
2020-05-19,55.0,48.240338654321555,48.240338654321555,48.240338654321555
2020-05-20,44.0,0.0,0.0,0.0
2020-05-21,48.0,62.08591990042592,62.08591990042592,62.08591990042592
2020-05-22,46.0,34.95841021964647,34.95841021964647,34.95841021964647
2020-05-23,43.0,36.060600594264315,36.060600594264315,36.060600594264315
2020-05-24,4.0,0.0,0.0,0.0
2020-05-25,15.0,76.44461573630089,76.44461573630089,76.44461573630089
2020-05-26,7.0,26.521756760902747,26.521756760902747,26.521756760902747
2020-05-27,60.0,101.80864021129727,101.80864021129727,101.80864021129727
2020-05-28,45.0,0.0,0.0,0.0
2020-05-29,49.0,55.59116180513366,55.59116180513366,55.59116180513366
2020-05-30,34.0,13.99347642271707,13.99347642271707,13.99347642271707
2020-05-31,4.0,0.0,0.0,0.0
2020-06-01,9.0,46.64943308733787,46.64943308733787,46.64943308733787
2020-06-02,70.0,70.35442403157771,70.35442403157771,70.35442403157771
2020-06-03,36.0,0.0,0.0,0.0
2020-06-04,41.0,88.86471671987145,88.86471671987145,88.86471671987145
2020-06-05,53.0,55.09512946567432,55.09512946567432,55.09512946567432
2020-06-06,28.0,0.0,0.0,0.0
2020-06-07,12.0,28.951257013239534,28.951257013239534,28.951257013239534
2020-06-08,12.0,37.67314029301201,37.67314029301201,37.67314029301201
2020-06-09,53.0,92.42487652599073,92.42487652599073,92.42487652599073
2020-06-10,36.0,0.0,0.0,0.0
2020-06-11,47.0,71.6201048165264,71.6201048165264,71.6201048165264
2020-06-12,29.0,17.129447430689087,17.129447430689087,17.129447430689087
2020-06-13,48.0,62.17209231973677,62.17209231973677,62.17209231973677
2020-06-14,6.0,0.0,0.0,0.0
2020-06-15,7.0,60.23909183870029,60.23909183870029,60.23909183870029
2020-06-16,55.0,89.17378112737426,89.17378112737426,89.17378112737426
2020-06-17,25.0,0.0,0.0,0.0
2020-06-18,43.0,91.56805064373434,91.56805064373434,91.56805064373434
2020-06-19,43.0,16.021214985060375,16.021214985060375,16.021214985060375
2020-06-20,40.0,28.753836899904766,28.753836899904766,28.753836899904766
2020-06-21,17.0,0.0,0.0,0.0
2020-06-22,12.0,32.979441262840105,32.979441262840105,32.979441262840105
2020-06-23,65.0,98.68450831060053,98.68450831060053,98.68450831060053
2020-06-24,43.0,0.0,0.0,0.0
2020-06-25,46.0,70.49694163540542,70.49694163540542,70.49694163540542
2020-06-26,39.0,37.684467643529146,37.684467643529146,37.684467643529146
2020-06-27,24.0,29.475215889770823,29.475215889770823,29.475215889770823
2020-06-28,29.0,49.5253698105155,49.5253698105155,49.5253698105155
2020-06-29,28.0,21.26474211918952,21.26474211918952,21.26474211918952
2020-06-30,58.0,84.87485569545069,84.87485569545069,84.87485569545069
2020-07-01,45.0,9.164296441181648,9.164296441181648,9.164296441181648
2020-07-02,67.0,82.15359601325281,82.15359601325281,82.15359601325281
